Index,T arrival,Origin,Dest,Assignment,T end wait AP,T end wait CP,T door opening,T door opened,T door close,T depart,Reg dir,Reg car-dir,Re-Reg,T Re-Reg,Reg AP T,Reg CP T,Wait AP T,Wait CP T,Srvc T,Rejection
1,0.720,0,5,4,3.436,2.936,6.101,7.601,12.201,48.460,1,1,0,,2.716,2.216,2.716,2.216,47.740,
2,6.810,0,4,4,6.810,6.810,6.101,7.601,12.201,36.478,0,0,0,,,,0.000,0.000,29.668,
3,10.600,0,3,4,10.600,10.600,6.101,7.601,12.201,24.497,0,0,0,,,,0.000,0.000,13.897,
4,10.800,0,9,4,10.800,10.800,6.101,7.601,12.201,75.717,0,0,0,,,,0.000,0.000,64.917,
5,11.620,0,7,4,11.620,11.620,6.101,7.601,12.201,62.089,0,0,0,,,,0.000,0.000,50.469,
6,13.560,7,0,1,13.560,13.560,13.560,15.060,19.660,36.010,1,1,0,,0.000,0.000,0.000,0.000,22.450,
7,21.630,0,2,2,27.281,25.303,29.926,31.426,38.026,49.055,1,1,0,,5.651,3.673,5.651,3.673,27.425,
8,22.420,0,2,2,27.281,25.303,29.926,31.426,38.026,49.055,0,0,0,,,,4.861,2.883,26.635,
9,22.500,0,3,2,27.281,25.303,29.926,31.426,38.026,61.536,0,0,0,,,,4.781,2.803,39.036,
10,24.130,0,4,2,27.281,25.303,29.926,31.426,38.026,73.517,0,0,0,,,,3.151,1.173,49.387,
11,24.530,0,5,2,27.281,25.303,29.926,31.426,38.026,85.999,0,0,0,,,,2.751,0.773,61.469,
12,25.600,0,6,2,27.281,25.600,29.926,31.426,38.026,97.980,0,0,0,,,,1.681,0.000,72.380,
13,25.620,0,9,2,27.281,25.620,29.926,31.426,38.026,123.590,0,0,0,,,,1.661,0.000,97.970,
14,26.370,2,0,0,26.370,26.370,26.370,27.870,32.470,43.499,1,1,0,,0.000,0.000,0.000,0.000,17.129,
15,26.950,0,7,2,27.281,26.950,29.926,31.426,38.026,109.961,0,0,0,,,,0.331,0.000,83.011,
16,30.340,0,4,2,30.340,30.340,29.926,31.426,38.026,73.517,0,0,0,,,,0.000,0.000,43.177,
17,39.620,0,6,1,39.620,39.620,39.620,41.120,45.720,74.051,1,1,0,,0.000,0.000,0.000,0.000,34.431,
18,40.050,0,1,1,40.050,40.050,39.620,41.120,45.720,55.101,0,0,0,,,,0.000,0.000,15.051,
19,41.710,0,7,1,41.710,41.710,39.620,41.120,45.720,86.032,0,0,0,,,,0.000,0.000,44.322,
20,44.490,0,8,0,44.490,44.490,41.999,43.499,50.099,79.345,0,1,0,,0.000,0.000,0.000,0.000,34.855,C D CD 
21,47.180,0,3,0,47.180,47.180,41.999,43.499,50.099,62.395,0,0,0,,,,0.000,0.000,15.215,
