Index,T arrival,Origin,Dest,Assignment,T end wait AP,T end wait CP,T door opening,T door opened,T door close,T depart,Reg dir,Reg car-dir,Re-Reg,T Re-Reg,Reg AP T,Reg CP T,Wait AP T,Wait CP T,Srvc T,Rejection
1,1.420,0,4,4,4.136,3.636,6.801,8.301,13.901,49.392,1,1,0,,2.716,2.216,2.716,2.216,47.972,
2,3.020,0,1,4,4.136,3.636,6.801,8.301,13.901,23.282,0,0,0,,,,1.116,0.616,20.262,
3,4.400,0,6,4,4.400,4.400,6.801,8.301,13.901,63.021,0,0,0,,,,0.000,0.000,58.621,
4,4.860,0,2,4,4.860,4.860,6.801,8.301,13.901,35.263,0,0,0,,,,0.000,0.000,30.403,
5,9.700,0,7,4,9.700,9.700,6.801,8.301,13.901,75.002,0,0,0,,,,0.000,0.000,65.302,
6,10.080,0,2,4,10.080,10.080,6.801,8.301,13.901,35.263,0,0,0,,,,0.000,0.000,25.183,
7,12.830,0,9,4,12.830,12.830,6.801,8.301,13.901,88.631,0,0,0,,,,0.000,0.000,75.801,
8,17.180,0,9,2,22.831,20.853,25.476,26.976,31.576,83.517,1,1,0,,5.651,3.673,5.651,3.673,66.337,
9,20.060,1,0,0,22.776,22.276,25.441,26.941,31.541,40.922,1,1,0,,2.716,2.216,2.716,2.216,20.862,C 
10,24.690,9,0,5,24.690,24.690,24.690,26.190,30.790,49.140,1,1,0,,0.000,0.000,0.000,0.000,24.450,
11,24.770,0,2,2,24.770,24.770,25.476,26.976,31.576,42.605,0,0,0,,,,0.000,0.000,17.835,
12,29.670,0,3,2,29.670,29.670,25.476,26.976,31.576,54.586,0,0,0,,,,0.000,0.000,24.916,
13,31.080,0,8,2,31.080,31.080,25.476,26.976,31.576,71.536,0,0,0,,,,0.000,0.000,40.456,
14,33.450,0,4,0,36.757,36.257,39.422,40.922,47.522,60.888,1,1,0,,3.307,2.807,3.307,2.807,27.438,
15,43.750,0,5,5,44.995,43.750,47.640,49.140,55.740,102.712,0,1,0,,1.245,0.000,1.245,0.000,58.962,C D CD 
16,44.900,0,2,5,44.995,44.900,47.640,49.140,55.740,66.769,0,0,0,,,,0.095,0.000,21.869,C D CD 
17,48.490,0,3,5,48.490,48.490,47.640,49.140,55.740,78.750,0,0,0,,,,0.000,0.000,30.260,
18,49.710,0,8,5,49.710,49.710,47.640,49.140,55.740,117.609,0,0,0,,,,0.000,0.000,67.899,
19,54.380,0,4,5,54.380,54.380,47.640,49.140,55.740,90.731,0,0,0,,,,0.000,0.000,36.351,
20,61.170,0,5,0,72.709,70.196,75.353,76.853,81.953,118.212,1,1,0,,11.539,9.026,11.539,9.026,57.042,
21,61.490,0,8,0,72.709,70.196,75.353,76.853,81.953,144.322,0,0,0,,,,11.219,8.706,82.832,
22,65.970,0,5,0,72.709,70.196,75.353,76.853,81.953,118.212,0,0,0,,,,6.739,4.226,52.242,
23,70.210,0,2,0,72.709,70.210,75.353,76.853,81.953,103.316,0,0,0,,,,2.499,0.000,33.106,
24,71.540,0,6,0,72.709,71.540,75.353,76.853,81.953,130.693,0,0,0,,,,1.169,0.000,59.153,
25,78.390,0,1,0,78.390,78.390,75.353,76.853,81.953,91.335,0,0,0,,,,0.000,0.000,12.945,
26,79.010,2,0,3,85.731,83.218,88.376,89.876,94.476,105.505,1,1,0,,6.721,4.208,6.721,4.208,26.495,
27,84.760,0,2,3,101.360,100.015,104.005,105.505,116.005,137.867,1,1,0,,16.600,15.255,16.600,15.255,53.107,
28,86.550,0,5,3,101.360,100.015,104.005,105.505,116.005,175.810,0,0,0,,,,14.810,13.465,89.260,
29,87.430,0,2,3,101.360,100.015,104.005,105.505,116.005,137.867,0,0,0,,,,13.930,12.585,50.437,
30,87.500,0,1,3,101.360,100.015,104.005,105.505,116.005,125.386,0,0,0,,,,13.860,12.515,37.886,
31,87.780,0,2,3,101.360,100.015,104.005,105.505,116.005,137.867,0,0,0,,,,13.580,12.235,50.087,
32,94.440,0,4,3,101.360,100.015,104.005,105.505,116.005,163.329,0,0,0,,,,6.920,5.575,68.889,
33,94.870,0,7,3,101.360,100.015,104.005,105.505,116.005,199.772,0,0,0,,,,6.490,5.145,104.902,
34,95.190,0,6,3,101.360,100.015,104.005,105.505,116.005,187.791,0,0,0,,,,6.170,4.825,92.601,
