Index,T arrival,Origin,Dest,Assignment,T end wait AP,T end wait CP,T door opening,T door opened,T door close,T depart,Reg dir,Reg car-dir,Re-Reg,T Re-Reg,Reg AP T,Reg CP T,Wait AP T,Wait CP T,Srvc T,Rejection
1,2.020,0,2,4,4.736,4.236,7.401,8.901,13.501,24.530,1,1,0,,2.716,2.216,2.716,2.216,22.510,
2,9.270,0,8,4,9.270,9.270,7.401,8.901,13.501,42.480,0,0,0,,,,0.000,0.000,33.210,
3,14.000,0,4,2,19.651,17.673,22.296,23.796,29.396,77.221,1,1,0,,5.651,3.673,5.651,3.673,63.221,
4,16.310,0,8,2,19.651,17.673,22.296,23.796,29.396,117.312,0,0,0,,,,3.341,1.363,101.002,
5,16.830,0,6,2,19.651,17.673,22.296,23.796,29.396,103.183,0,0,0,,,,2.821,0.843,86.353,
6,17.590,5,6,2,85.036,84.536,87.702,89.202,93.802,103.183,1,1,0,,67.446,66.946,67.446,66.946,85.593,C 
7,17.940,0,1,2,19.651,17.940,22.296,23.796,29.396,38.777,0,0,0,,,,1.711,0.000,20.837,
8,18.020,0,3,2,19.651,18.020,22.296,23.796,29.396,65.240,0,0,0,,,,1.631,0.000,47.220,
9,21.180,0,2,2,21.180,21.180,22.296,23.796,29.396,52.758,0,0,0,,,,0.000,0.000,31.578,
10,26.510,2,5,0,26.510,26.510,26.510,28.010,32.610,44.906,1,1,0,,0.000,0.000,0.000,0.000,18.396,C D CD 
11,28.150,0,2,2,28.150,28.150,22.296,23.796,29.396,52.758,0,0,0,,,,0.000,0.000,24.608,
12,28.470,0,9,3,37.175,34.920,39.820,41.320,45.920,87.647,0,1,0,,8.705,6.450,8.705,6.450,59.177,C D CD 
13,33.010,0,9,3,37.175,34.920,39.820,41.320,45.920,87.647,0,0,0,,,,4.165,1.910,54.637,
14,36.930,0,3,3,37.175,36.930,39.820,41.320,45.920,58.216,0,0,0,,,,0.245,0.000,21.286,
15,38.340,0,4,3,38.340,38.340,39.820,41.320,45.920,70.697,0,0,0,,,,0.000,0.000,32.357,
16,41.860,0,3,3,41.860,41.860,39.820,41.320,45.920,58.216,0,0,0,,,,0.000,0.000,16.356,
17,51.330,0,6,1,61.035,58.780,63.680,65.180,71.780,133.233,1,1,0,,9.705,7.450,9.705,7.450,81.903,
18,54.060,0,1,1,61.035,58.780,63.680,65.180,71.780,81.161,0,0,0,,,,6.975,4.720,27.101,
19,55.400,0,5,1,61.035,58.780,63.680,65.180,71.780,120.752,0,0,0,,,,5.635,3.380,65.352,
20,58.760,0,5,1,61.035,58.780,63.680,65.180,71.780,120.752,0,0,0,,,,2.275,0.020,61.992,
21,58.950,9,7,5,58.950,58.950,58.950,60.450,65.050,76.079,1,1,0,,0.000,0.000,0.000,0.000,17.129,
22,59.150,0,1,1,61.035,59.150,63.680,65.180,71.780,81.161,0,0,0,,,,1.885,0.000,22.011,
23,60.810,0,3,1,61.035,60.810,63.680,65.180,71.780,96.790,0,0,0,,,,0.225,0.000,35.980,
24,61.010,0,4,1,61.035,61.010,63.680,65.180,71.780,108.771,0,0,0,,,,0.025,0.000,47.761,
25,62.000,0,1,1,62.000,62.000,63.680,65.180,71.780,81.161,0,0,0,,,,0.000,0.000,19.161,
26,69.730,0,8,1,69.730,69.730,63.680,65.180,71.780,146.862,0,0,0,,,,0.000,0.000,77.132,
27,73.300,0,7,5,90.884,88.629,93.529,95.029,101.629,174.563,1,1,0,,17.584,15.329,17.584,15.329,101.263,
28,80.820,0,3,5,90.884,88.629,93.529,95.029,101.629,126.639,0,0,0,,,,10.064,7.809,45.819,
29,82.340,0,1,5,90.884,88.629,93.529,95.029,101.629,111.010,0,0,0,,,,8.544,6.289,28.670,
30,84.410,6,4,0,87.126,86.626,89.791,91.291,95.891,106.920,1,1,0,,2.716,2.216,2.716,2.216,22.510,
31,88.310,0,4,5,90.884,88.629,93.529,95.029,101.629,138.620,0,0,0,,,,2.574,0.319,50.310,
32,90.040,0,5,5,90.884,90.040,93.529,95.029,101.629,150.601,0,0,0,,,,0.844,0.000,60.561,
33,91.400,0,9,5,91.400,91.400,93.529,95.029,101.629,188.192,0,0,0,,,,0.000,0.000,96.792,
34,93.060,0,6,5,93.060,93.060,93.529,95.029,101.629,162.582,0,0,0,,,,0.000,0.000,69.522,
35,93.490,0,1,5,93.490,93.490,93.529,95.029,101.629,111.010,0,0,0,,,,0.000,0.000,17.520,
36,94.160,8,9,4,94.160,94.160,94.160,95.660,100.260,109.641,1,1,0,,0.000,0.000,0.000,0.000,15.481,
37,94.770,0,1,5,94.770,94.770,93.529,95.029,101.629,111.010,0,0,0,,,,0.000,0.000,16.240,
38,102.420,0,8,0,118.741,116.228,121.386,122.886,131.486,208.188,1,1,0,,16.321,13.808,16.321,13.808,105.768,
39,106.720,0,2,0,118.741,116.228,121.386,122.886,131.486,154.848,0,0,0,,,,12.021,9.508,48.128,
40,107.230,0,1,0,118.741,116.228,121.386,122.886,131.486,140.867,0,0,0,,,,11.511,8.998,33.637,
41,112.920,0,3,0,118.741,116.228,121.386,122.886,131.486,167.829,0,0,0,,,,5.821,3.308,54.909,
42,114.350,0,2,0,118.741,116.228,121.386,122.886,131.486,154.848,0,0,0,,,,4.391,1.878,40.498,
43,114.470,0,1,0,118.741,116.228,121.386,122.886,131.486,140.867,0,0,0,,,,4.271,1.758,26.397,
44,118.350,3,1,4,127.055,124.800,129.700,131.200,135.800,146.829,1,1,0,,8.705,6.450,8.705,6.450,28.479,C 
45,120.770,0,5,0,120.770,120.770,121.386,122.886,131.486,192.791,0,0,0,,,,0.000,0.000,72.021,
46,123.160,0,4,0,123.160,123.160,121.386,122.886,131.486,180.810,0,0,0,,,,0.000,0.000,57.650,
47,125.890,0,2,0,125.890,125.890,121.386,122.886,131.486,154.848,0,0,0,,,,0.000,0.000,28.958,
48,127.480,0,1,0,127.480,127.480,121.386,122.886,131.486,140.867,0,0,0,,,,0.000,0.000,13.387,
49,128.650,0,5,0,128.650,128.650,121.386,122.886,131.486,192.791,0,0,0,,,,0.000,0.000,64.141,
50,128.840,0,3,0,128.840,128.840,121.386,122.886,131.486,167.829,0,0,0,,,,0.000,0.000,38.989,
51,130.780,0,3,0,130.780,130.780,121.386,122.886,131.486,167.829,0,0,0,,,,0.000,0.000,37.049,
52,136.670,0,3,3,148.375,146.120,151.020,152.520,160.120,195.463,1,1,0,,11.705,9.450,11.705,9.450,58.793,
53,139.090,0,5,3,148.375,146.120,151.020,152.520,160.120,220.926,0,0,0,,,,9.285,7.030,81.836,
54,139.580,0,3,3,148.375,146.120,151.020,152.520,160.120,195.463,0,0,0,,,,8.795,6.540,55.883,
55,141.650,0,4,3,148.375,146.120,151.020,152.520,160.120,208.945,0,0,0,,,,6.725,4.470,67.295,
56,142.310,0,2,3,148.375,146.120,151.020,152.520,160.120,183.482,0,0,0,,,,6.065,3.810,41.172,
57,144.770,0,3,3,148.375,146.120,151.020,152.520,160.120,195.463,0,0,0,,,,3.605,1.350,50.693,
58,146.010,0,3,3,148.375,146.120,151.020,152.520,160.120,195.463,0,0,0,,,,2.365,0.110,49.453,
59,146.890,0,1,3,148.375,146.890,151.020,152.520,160.120,169.501,0,0,0,,,,1.485,0.000,22.611,
60,150.520,0,6,3,150.520,150.520,151.020,152.520,160.120,232.907,0,0,0,,,,0.000,0.000,82.387,
