Index,T arrival,Origin,Dest,Assignment,T end wait AP,T end wait CP,T door opening,T door opened,T door close,T depart,Reg dir,Reg car-dir,Re-Reg,T Re-Reg,Reg AP T,Reg CP T,Wait AP T,Wait CP T,Srvc T,Rejection
492,661.500,0,9,4,675.306,673.050,677.879,679.379,689.379,777.076,0,1,0,,13.806,11.550,13.806,11.550,115.576,
493,662.060,0,3,4,675.306,673.050,677.879,679.379,689.379,723.729,0,0,0,,,,13.246,10.990,61.669,
494,662.770,0,1,4,675.306,673.050,677.879,679.379,689.379,698.763,0,0,0,,,,12.536,10.280,35.993,
495,665.100,0,4,4,675.306,673.050,677.879,679.379,689.379,736.212,0,0,0,,,,10.206,7.950,71.112,
496,665.130,0,3,4,675.306,673.050,677.879,679.379,689.379,723.729,0,0,0,,,,10.176,7.920,58.599,
497,666.000,0,2,4,675.306,673.050,677.879,679.379,689.379,711.246,0,0,0,,,,9.306,7.050,45.246,
498,666.820,0,6,4,675.306,673.050,677.879,679.379,689.379,761.178,0,0,0,,,,8.486,6.230,94.358,
499,666.820,0,9,4,675.306,673.050,677.879,679.379,689.379,777.076,0,0,0,,,,8.486,6.230,110.256,
500,667.420,0,5,4,675.306,673.050,677.879,679.379,689.379,748.195,0,0,0,,,,7.886,5.630,80.775,
501,668.690,0,2,4,675.306,673.050,677.879,679.379,689.379,711.246,0,0,0,,,,6.616,4.360,42.556,
502,669.750,0,6,4,675.306,673.050,677.879,679.379,689.379,761.178,0,0,0,,,,5.556,3.300,91.428,
503,670.440,0,5,4,675.306,673.050,677.879,679.379,689.379,748.195,0,0,0,,,,4.866,2.610,77.755,
504,671.290,9,0,5,785.415,784.915,788.009,789.509,796.109,826.092,1,1,0,,114.125,113.625,114.125,113.625,154.802,C D CD 
505,671.390,0,5,4,675.306,673.050,677.879,679.379,689.379,748.195,0,0,0,,,,3.916,1.660,76.805,
506,671.620,0,6,4,675.306,673.050,677.879,679.379,689.379,761.178,0,0,0,,,,3.686,1.430,89.558,
507,674.780,0,1,4,675.306,674.780,677.879,679.379,689.379,698.763,0,0,0,,,,0.526,0.000,23.983,
508,675.220,0,9,4,675.306,675.220,677.879,679.379,689.379,777.076,0,0,0,,,,0.086,0.000,101.856,
509,675.670,0,6,1,758.854,756.341,761.428,762.928,773.428,836.391,0,1,0,,83.184,80.671,83.184,80.671,160.721,
510,676.800,0,5,1,758.854,756.341,761.428,762.928,773.428,822.408,0,0,0,,,,82.054,79.541,145.608,
511,678.230,4,2,4,790.955,788.699,793.528,795.028,799.628,810.659,0,1,0,,112.725,110.469,112.725,110.469,132.429,C D HC CD 
512,680.050,0,5,1,758.854,756.341,761.428,762.928,773.428,822.408,0,0,0,,,,78.804,76.291,142.358,
513,682.150,0,5,1,758.854,756.341,761.428,762.928,773.428,822.408,0,0,0,,,,76.704,74.191,140.258,
514,682.860,0,9,1,758.854,756.341,761.428,762.928,773.428,862.505,0,0,0,,,,75.994,73.481,179.645,
515,682.920,0,3,1,758.854,756.341,761.428,762.928,773.428,796.942,0,0,0,,,,75.934,73.421,114.022,
516,683.000,0,5,1,758.854,756.341,761.428,762.928,773.428,822.408,0,0,0,,,,75.854,73.341,139.408,
517,683.580,0,4,1,758.854,756.341,761.428,762.928,773.428,809.925,0,0,0,,,,75.274,72.761,126.345,
518,683.950,0,4,1,758.854,756.341,761.428,762.928,773.428,809.925,0,0,0,,,,74.904,72.391,125.975,
519,684.240,0,2,1,758.854,756.341,761.428,762.928,773.428,784.459,0,0,0,,,,74.614,72.101,100.219,
520,684.260,0,3,1,758.854,756.341,761.428,762.928,773.428,796.942,0,0,0,,,,74.594,72.081,112.682,
521,686.400,0,7,1,758.854,756.341,761.428,762.928,773.428,848.374,0,0,0,,,,72.454,69.941,161.974,
522,686.440,0,7,1,758.854,756.341,761.428,762.928,773.428,848.374,0,0,0,,,,72.414,69.901,161.934,
523,686.510,0,5,1,758.854,756.341,761.428,762.928,773.428,822.408,0,0,0,,,,72.344,69.831,135.898,
