Index,T arrival,Origin,Dest,Assignment,T end wait AP,T end wait CP,T door opening,T door opened,T door close,T depart,Reg dir,Reg car-dir,Re-Reg,T Re-Reg,Reg AP T,Reg CP T,Wait AP T,Wait CP T,Srvc T,Rejection
1,1.130,0,9,0,1.130,1.130,1.130,2.630,7.230,39.480,1,1,0,,0.000,0.000,0.000,0.000,38.350,
2,4.830,9,0,5,7.619,7.119,10.213,11.713,16.313,101.175,1,1,0,,2.789,2.289,2.789,2.289,96.345,
3,7.550,4,0,5,54.504,52.525,57.078,58.578,63.678,101.175,1,1,0,,46.954,44.975,46.954,44.975,93.625,
4,9.740,9,3,5,9.740,9.740,10.213,11.713,16.313,73.061,0,0,0,,,,0.000,0.000,63.321,
5,10.150,0,2,1,12.939,12.439,15.533,17.033,21.633,46.999,1,1,0,,2.789,2.289,2.789,2.289,36.849,
6,10.890,0,1,1,12.939,12.439,15.533,17.033,21.633,31.016,0,0,0,,,,2.049,1.549,20.126,
7,10.930,7,6,4,10.930,10.930,10.930,12.430,17.030,26.413,1,1,0,,0.000,0.000,0.000,0.000,15.483,
8,11.750,1,4,1,26.922,26.422,29.516,31.016,37.616,64.630,1,1,0,,15.172,14.672,15.172,14.672,52.880,C 
9,11.850,8,0,5,21.602,21.102,24.196,25.696,30.296,101.175,1,1,0,,9.752,9.252,9.752,9.252,89.325,
10,11.920,0,4,1,12.939,12.439,15.533,17.033,21.633,64.630,0,0,0,,,,1.019,0.519,52.710,
11,12.770,6,9,0,15.468,16.253,21.082,22.582,27.182,39.480,1,1,0,,2.698,3.483,2.698,3.483,26.710,
12,20.400,1,0,3,27.194,24.681,29.768,31.268,35.868,45.251,1,1,0,,6.794,4.281,6.794,4.281,24.851,
13,21.890,4,0,5,54.504,52.525,57.078,58.578,63.678,101.175,0,0,0,,,,32.614,30.635,79.285,
14,23.350,4,1,5,54.504,52.525,57.078,58.578,63.678,87.192,0,0,0,,,,31.154,29.175,63.842,
15,23.410,8,7,5,23.410,23.410,24.196,25.696,30.296,39.679,0,0,0,,,,0.000,0.000,16.269,
16,23.430,9,0,4,37.238,35.259,39.811,41.311,45.911,92.877,1,1,0,,13.808,11.829,13.808,11.829,69.447,C D CD 
