Index,T arrival,Origin,Dest,Assignment,T end wait AP,T end wait CP,T door opening,T door opened,T door close,T depart,Reg dir,Reg car-dir,Re-Reg,T Re-Reg,Reg AP T,Reg CP T,Wait AP T,Wait CP T,Srvc T,Rejection
1,3.550,0,3,0,3.550,3.550,3.550,5.050,9.650,34.660,1,1,0,,0.000,0.000,0.000,0.000,31.110,
2,4.440,0,1,0,4.440,4.440,3.550,5.050,9.650,19.031,0,0,0,,,,0.000,0.000,14.591,
3,9.080,0,9,0,9.080,9.080,3.550,5.050,9.650,52.610,0,0,0,,,,0.000,0.000,43.530,
4,10.720,0,6,1,13.436,12.936,16.101,17.601,22.201,74.821,1,1,0,,2.716,2.216,2.716,2.216,64.101,
5,11.090,0,7,1,13.436,12.936,16.101,17.601,22.201,86.802,0,0,0,,,,2.346,1.846,75.712,
6,11.970,0,5,1,13.436,12.936,16.101,17.601,22.201,58.840,0,0,0,,,,1.466,0.966,46.870,
7,21.500,0,2,1,21.500,21.500,16.101,17.601,22.201,33.230,0,0,0,,,,0.000,0.000,11.730,
8,21.930,0,3,1,21.930,21.930,16.101,17.601,22.201,45.211,0,0,0,,,,0.000,0.000,23.281,
9,25.490,1,3,3,32.211,29.698,34.856,36.356,40.956,51.985,1,1,0,,6.721,4.208,6.721,4.208,26.495,
10,27.430,0,8,2,33.081,31.103,35.726,37.226,41.826,71.072,1,1,0,,5.651,3.673,5.651,3.673,43.642,
11,31.050,5,7,1,54.695,53.351,57.340,58.840,65.440,86.802,1,1,0,,23.645,22.301,23.645,22.301,55.752,C D CD 
12,38.540,0,8,2,38.540,38.540,35.726,37.226,41.826,71.072,0,0,0,,,,0.000,0.000,32.532,
13,39.620,0,5,2,39.620,39.620,35.726,37.226,41.826,56.176,0,0,0,,,,0.000,0.000,16.556,
14,41.670,0,8,2,41.670,41.670,35.726,37.226,41.826,71.072,0,0,0,,,,0.000,0.000,29.402,
15,42.170,0,6,4,51.875,49.620,54.520,56.020,60.620,111.240,1,1,0,,9.705,7.450,9.705,7.450,69.070,
16,46.210,0,5,4,51.875,49.620,54.520,56.020,60.620,99.259,0,0,0,,,,5.665,3.410,53.049,
17,51.560,0,1,4,51.875,51.560,54.520,56.020,60.620,70.001,0,0,0,,,,0.315,0.000,18.441,
18,56.810,0,3,4,56.810,56.810,54.520,56.020,60.620,85.630,0,0,0,,,,0.000,0.000,28.820,
19,58.670,7,9,5,61.386,60.886,64.051,65.551,70.151,81.180,1,1,0,,2.716,2.216,2.716,2.216,22.510,
20,61.640,0,5,3,67.291,65.313,69.936,71.436,77.036,102.961,1,1,0,,5.651,3.673,5.651,3.673,41.321,
21,66.460,0,5,3,67.291,66.460,69.936,71.436,77.036,102.961,0,0,0,,,,0.831,0.000,36.501,
22,66.540,0,7,3,67.291,66.540,69.936,71.436,77.036,128.424,0,0,0,,,,0.751,0.000,61.884,
23,68.960,0,5,3,68.960,68.960,69.936,71.436,77.036,102.961,0,0,0,,,,0.000,0.000,34.001,
24,70.710,0,5,3,70.710,70.710,69.936,71.436,77.036,102.961,0,0,0,,,,0.000,0.000,32.251,
25,72.120,0,3,3,72.120,72.120,69.936,71.436,77.036,89.332,0,0,0,,,,0.000,0.000,17.212,
26,76.110,0,6,3,76.110,76.110,69.936,71.436,77.036,116.442,0,0,0,,,,0.000,0.000,40.332,
27,87.980,0,3,1,102.108,99.852,104.752,106.252,115.752,151.096,1,1,0,,14.128,11.872,14.128,11.872,63.116,
28,88.480,8,6,2,88.480,88.480,88.480,89.980,94.580,105.609,1,1,0,,0.000,0.000,0.000,0.000,17.129,
29,95.150,0,3,1,102.108,99.852,104.752,106.252,115.752,151.096,0,0,0,,,,6.958,4.702,55.946,
30,95.460,0,1,1,102.108,99.852,104.752,106.252,115.752,125.133,0,0,0,,,,6.648,4.392,29.673,
31,95.590,0,6,1,102.108,99.852,104.752,106.252,115.752,188.539,0,0,0,,,,6.518,4.262,92.949,
32,97.210,0,7,1,102.108,99.852,104.752,106.252,115.752,202.020,0,0,0,,,,4.898,2.642,104.810,
33,98.500,0,6,1,102.108,99.852,104.752,106.252,115.752,188.539,0,0,0,,,,3.608,1.352,90.039,
34,99.810,0,3,1,102.108,99.852,104.752,106.252,115.752,151.096,0,0,0,,,,2.298,0.042,51.286,
35,101.690,7,6,2,113.424,112.924,116.090,117.590,122.190,131.571,1,1,0,,11.734,11.234,11.734,11.234,29.881,
36,102.580,0,2,1,102.580,102.580,104.752,106.252,115.752,139.115,0,0,0,,,,0.000,0.000,36.535,
37,103.070,0,6,1,103.070,103.070,104.752,106.252,115.752,188.539,0,0,0,,,,0.000,0.000,85.469,
38,106.340,0,7,1,106.340,106.340,104.752,106.252,115.752,202.020,0,0,0,,,,0.000,0.000,95.680,
39,107.770,0,6,1,107.770,107.770,104.752,106.252,115.752,188.539,0,0,0,,,,0.000,0.000,80.769,
40,108.110,0,4,1,108.110,108.110,104.752,106.252,115.752,164.077,0,0,0,,,,0.000,0.000,55.967,
41,109.040,0,5,1,109.040,109.040,104.752,106.252,115.752,176.058,0,0,0,,,,0.000,0.000,67.018,
