Index,T arrival,Origin,Dest,Assignment,T end wait AP,T end wait CP,T door opening,T door opened,T door close,T depart,Reg dir,Reg car-dir,Re-Reg,T Re-Reg,Reg AP T,Reg CP T,Wait AP T,Wait CP T,Srvc T,Rejection
235,438.090,0,1,5,463.176,462.676,465.771,467.271,477.271,486.654,0,1,0,,25.086,24.586,25.086,24.586,48.564,C D CD 
236,439.690,2,0,5,439.690,439.690,435.804,437.304,443.904,467.271,0,0,0,,,,0.000,0.000,27.581,
237,441.810,0,3,5,463.176,462.676,465.771,467.271,477.271,502.285,0,0,0,,,,21.366,20.866,60.475,
238,442.360,8,5,4,442.360,442.360,443.784,445.284,450.884,488.233,0,0,0,,,,0.000,0.000,45.873,
239,444.620,8,6,4,444.620,444.620,443.784,445.284,450.884,476.250,0,0,0,,,,0.000,0.000,31.630,
240,445.950,0,5,5,463.176,462.676,465.771,467.271,477.271,515.916,0,0,0,,,,17.226,16.726,69.966,
241,447.330,0,1,5,463.176,462.676,465.771,467.271,477.271,486.654,0,0,0,,,,15.846,15.346,39.324,
242,451.230,6,0,3,462.591,462.091,465.185,466.685,471.285,515.198,0,0,0,,,,11.361,10.861,63.968,
243,453.820,5,4,4,484.138,483.638,486.733,488.233,494.833,504.216,0,0,0,,,,30.318,29.818,50.396,
244,454.160,5,0,4,484.138,483.638,486.733,488.233,494.833,560.649,0,0,0,,,,29.978,29.478,106.489,
245,455.750,5,0,4,484.138,483.638,486.733,488.233,494.833,560.649,0,0,0,,,,28.388,27.888,104.899,
246,463.420,6,8,0,464.363,463.420,466.937,468.437,475.037,486.068,1,1,0,,0.943,0.000,0.943,0.000,22.648,C 
247,468.500,1,0,3,495.141,493.162,497.714,499.214,505.814,515.198,1,1,0,,26.641,24.662,26.641,24.662,46.698,C 
248,468.710,6,3,1,474.434,472.456,477.008,478.508,483.108,495.406,0,1,0,,5.724,3.746,5.724,3.746,26.696,C D CD 
249,471.310,5,8,1,559.851,558.506,562.424,563.924,568.524,592.539,1,1,0,,88.541,87.196,88.541,87.196,121.229,C D CD 
250,475.790,4,1,3,476.238,476.898,480.816,482.316,486.916,499.214,1,1,0,,0.448,1.108,0.448,1.108,23.424,
251,477.280,7,0,2,488.554,488.054,491.149,492.649,497.249,513.601,1,1,0,,11.274,10.774,11.274,10.774,36.321,
252,484.390,0,9,0,502.946,500.691,505.520,507.020,511.620,579.146,1,1,0,,18.556,16.301,18.556,16.301,94.756,
253,488.210,5,6,1,559.851,558.506,562.424,563.924,568.524,577.908,0,0,0,,,,71.641,70.296,89.698,C D CD 
254,492.120,1,3,2,521.490,520.990,524.084,525.584,530.184,553.550,1,1,0,,29.370,28.870,29.370,28.870,61.430,C 
255,492.840,4,9,0,532.208,530.863,534.782,536.282,540.882,579.146,1,1,0,,39.368,38.023,39.368,38.023,86.306,C 
256,493.080,8,2,1,508.285,506.029,510.858,512.358,516.958,532.310,1,1,0,,15.205,12.949,15.205,12.949,39.230,
257,493.820,5,0,4,493.820,493.820,486.733,488.233,494.833,560.649,0,0,0,,,,0.000,0.000,66.829,
258,494.350,0,5,0,502.946,500.691,505.520,507.020,511.620,550.265,0,0,0,,,,8.596,6.341,55.915,
259,495.940,2,1,4,526.588,526.088,529.182,530.682,537.282,546.665,1,1,0,,30.648,30.148,30.648,30.148,50.725,C 
