Index,T arrival,Origin,Dest,Assignment,T end wait AP,T end wait CP,T door opening,T door opened,T door close,T depart,Reg dir,Reg car-dir,Re-Reg,T Re-Reg,Reg AP T,Reg CP T,Wait AP T,Wait CP T,Srvc T,Rejection
265,513.070,0,5,3,513.070,513.070,512.292,513.792,520.392,548.322,1,1,0,,0.000,0.000,0.000,0.000,35.252,
266,514.530,5,0,2,514.530,514.530,515.889,517.389,523.989,568.253,0,0,0,,,,0.000,0.000,53.723,
267,517.210,2,7,0,522.574,522.074,525.168,526.668,531.268,587.249,1,1,0,,5.364,4.864,5.364,4.864,70.039,
268,517.960,3,2,0,634.102,632.124,636.676,638.176,642.776,652.159,0,0,0,,,,116.142,114.164,134.199,C HC 
269,518.600,2,0,0,648.065,647.565,650.659,652.159,658.759,682.125,0,0,0,,,,129.465,128.965,163.525,C D HC CD 
270,520.260,7,0,4,534.854,536.656,540.575,542.075,546.675,618.905,0,0,0,,,,14.594,16.396,98.645,
271,530.880,2,6,4,650.677,650.177,653.272,654.772,661.372,712.204,0,1,0,,119.797,119.297,119.797,119.297,181.324,C D CD 
272,531.440,6,1,0,617.204,615.226,619.778,621.278,625.878,668.142,0,1,0,,85.764,83.786,85.764,83.786,136.702,C D HC CD 
273,534.390,3,9,0,536.557,536.057,539.152,540.652,547.252,604.880,0,0,0,,,,2.167,1.667,70.490,C D CD 
274,535.520,0,2,5,547.298,545.043,549.872,551.372,555.972,567.003,1,1,0,,11.778,9.523,11.778,9.523,31.483,
275,535.810,0,6,5,547.298,545.043,549.872,551.372,555.972,593.884,0,0,0,,,,11.488,9.233,58.074,
276,536.690,6,5,4,551.963,551.463,554.558,556.058,560.658,570.041,0,0,0,,,,15.273,14.773,33.351,
277,536.930,8,0,3,598.307,597.807,600.902,602.402,607.002,647.631,1,1,0,,61.377,60.877,61.377,60.877,110.701,HC 
278,538.630,9,2,3,584.324,583.824,586.919,588.419,593.019,634.000,1,1,0,,45.694,45.194,45.694,45.194,95.370,
279,545.080,1,7,1,569.331,568.831,571.925,573.425,578.025,593.377,1,1,0,,24.251,23.751,24.251,23.751,48.297,C 
280,547.160,0,3,5,547.298,547.160,549.872,551.372,555.972,578.986,0,0,0,,,,0.138,0.000,31.826,
281,550.900,6,9,4,708.109,707.609,710.704,712.204,718.804,742.318,0,1,0,,157.209,156.709,157.209,156.709,191.418,C D HC CD 
282,551.070,3,4,2,611.245,609.901,613.819,615.319,619.919,629.302,1,1,0,,60.175,58.831,60.175,58.831,78.232,C D CD 
283,553.300,8,4,3,598.307,597.807,600.902,602.402,607.002,620.369,0,0,0,,,,45.007,44.507,67.069,HC 
284,560.440,1,4,4,634.694,634.194,637.288,638.788,645.388,683.738,0,1,0,,74.254,73.754,74.254,73.754,123.298,C D HC CD 
285,564.340,6,5,2,583.631,581.376,586.205,587.705,592.305,601.688,0,1,0,,19.291,17.036,19.291,17.036,37.348,C 
286,565.520,9,0,3,584.324,583.824,586.919,588.419,593.019,647.631,0,0,0,,,,18.804,18.304,82.111,
287,567.410,0,5,4,614.811,614.311,617.405,618.905,629.405,699.721,1,1,0,,47.401,46.901,47.401,46.901,132.311,C D CD 
288,568.360,0,7,4,614.811,614.311,617.405,618.905,629.405,728.187,0,0,0,,,,46.451,45.951,159.827,C D CD 
289,572.960,3,4,2,611.245,609.901,613.819,615.319,619.919,629.302,0,0,0,,,,38.285,36.941,56.342,C D CD 
290,574.130,3,0,0,634.102,632.124,636.676,638.176,642.776,682.125,0,0,0,,,,59.972,57.994,107.995,C 
291,575.550,9,0,3,584.324,583.824,586.919,588.419,593.019,647.631,0,0,0,,,,8.774,8.274,72.081,
292,581.610,0,3,4,614.811,614.311,617.405,618.905,629.405,670.755,0,0,0,,,,33.201,32.701,89.145,
293,584.040,0,4,4,614.811,614.311,617.405,618.905,629.405,683.738,0,0,0,,,,30.771,30.271,99.698,
294,586.690,8,5,5,618.671,618.171,621.266,622.766,627.366,650.380,0,1,0,,31.981,31.481,31.981,31.481,63.690,C D CD 
295,587.590,0,1,4,614.811,614.311,617.405,618.905,629.405,638.788,0,0,0,,,,27.221,26.721,51.198,
296,589.110,2,0,0,648.065,647.565,650.659,652.159,658.759,682.125,0,0,0,,,,58.955,58.455,93.015,C D CD 
297,590.400,4,9,4,679.643,679.143,682.238,683.738,690.338,742.318,0,1,0,,89.243,88.743,89.243,88.743,151.918,C D HC CD 
298,590.700,0,9,4,614.811,614.311,617.405,618.905,629.405,742.318,0,0,0,,,,24.111,23.611,151.618,
299,591.220,9,0,3,591.220,591.220,586.919,588.419,593.019,647.631,0,0,0,,,,0.000,0.000,56.411,
300,596.030,3,7,3,662.456,660.477,665.029,666.529,671.129,684.497,0,1,0,,66.426,64.447,66.426,64.447,88.467,C D CD 
301,597.570,1,2,4,634.694,634.194,637.288,638.788,645.388,654.772,0,0,0,,,,37.124,36.624,57.202,HC 
302,599.580,9,6,5,604.113,602.730,607.282,608.782,613.382,638.397,1,1,0,,4.533,3.150,4.533,3.150,38.817,C D CD 
303,601.730,2,0,0,648.065,647.565,650.659,652.159,658.759,682.125,0,0,0,,,,46.335,45.835,80.395,C D CD 
304,602.420,0,4,4,614.811,614.311,617.405,618.905,629.405,683.738,0,0,0,,,,12.391,11.891,81.318,
305,602.550,0,2,4,614.811,614.311,617.405,618.905,629.405,654.772,0,0,0,,,,12.261,11.761,52.222,
306,605.230,0,6,4,614.811,614.311,617.405,618.905,629.405,712.204,0,0,0,,,,9.581,9.081,106.974,
307,605.860,0,3,4,614.811,614.311,617.405,618.905,629.405,670.755,0,0,0,,,,8.951,8.451,64.895,
308,608.180,0,3,4,614.811,614.311,617.405,618.905,629.405,670.755,0,0,0,,,,6.631,6.131,62.575,
309,611.120,0,7,4,614.811,614.311,617.405,618.905,629.405,728.187,0,0,0,,,,3.691,3.191,117.067,
310,611.320,0,5,4,614.811,614.311,617.405,618.905,629.405,699.721,0,0,0,,,,3.491,2.991,88.401,
311,619.210,3,9,0,723.980,723.480,726.575,728.075,734.675,976.355,0,1,0,,104.770,104.270,104.770,104.270,357.145,C D HC CD 
312,623.330,7,0,4,768.190,767.690,770.784,772.284,778.884,849.115,1,1,0,,144.860,144.360,144.860,144.360,225.785,C D HC CD 
313,625.240,3,0,0,634.102,632.124,636.676,638.176,642.776,682.125,0,0,0,,,,8.862,6.884,56.885,
314,625.520,0,8,1,635.298,633.043,637.872,639.372,643.972,673.222,0,1,0,,9.778,7.523,9.778,7.523,47.702,C D CD 
315,628.510,9,0,2,646.180,643.925,648.754,650.254,654.854,698.588,1,1,0,,17.670,15.415,17.670,15.415,70.078,
316,628.700,3,6,0,723.980,723.480,726.575,728.075,734.675,769.024,0,0,0,,,,95.280,94.780,140.324,C D HC CD 
317,631.830,2,3,0,709.997,709.497,712.592,714.092,718.692,728.075,0,1,0,,78.167,77.667,78.167,77.667,96.245,C D HC CD 
318,632.070,4,3,2,665.132,662.877,667.706,669.206,673.806,683.189,1,1,0,,33.062,30.807,33.062,30.807,51.119,HC 
319,633.980,3,0,0,634.102,633.980,636.676,638.176,642.776,682.125,0,0,0,,,,0.122,0.000,48.145,
320,638.880,0,3,1,638.880,638.880,637.872,639.372,643.972,656.270,0,0,0,,,,0.000,0.000,17.390,
321,640.440,0,7,3,643.557,642.213,646.131,647.631,654.231,684.497,0,1,0,,3.117,1.773,3.117,1.773,44.057,C D CD 
322,641.620,2,0,0,648.065,647.565,650.659,652.159,658.759,682.125,0,0,0,,,,6.445,5.945,40.505,
323,647.580,0,7,3,647.580,647.580,646.131,647.631,654.231,684.497,0,0,0,,,,0.000,0.000,36.917,
324,651.360,5,2,1,725.683,724.339,728.257,729.757,736.357,759.371,1,1,0,,74.323,72.979,74.323,72.979,108.011,C D CD 
325,652.900,9,3,2,652.900,652.900,648.754,650.254,654.854,683.189,0,0,0,,,,0.000,0.000,30.289,
326,655.460,6,1,4,784.173,783.673,786.767,788.267,792.867,835.132,1,1,0,,128.713,128.213,128.713,128.213,179.672,C D HC CD 
327,662.240,9,3,5,669.034,666.521,671.608,673.108,677.708,706.706,1,1,0,,6.794,4.281,6.794,4.281,44.466,
328,663.430,0,6,0,678.031,677.531,680.625,682.125,690.725,769.024,1,1,0,,14.601,14.101,14.601,14.101,105.594,
329,665.620,6,1,4,784.173,783.673,786.767,788.267,792.867,835.132,0,0,0,,,,118.553,118.053,169.512,C D HC CD 
330,665.700,3,0,3,710.284,709.784,712.878,714.378,718.978,758.328,1,1,0,,44.584,44.084,44.584,44.084,92.628,C D HC CD 
331,666.410,7,0,4,768.190,767.690,770.784,772.284,778.884,849.115,0,0,0,,,,101.780,101.280,182.705,C D HC CD 
332,666.770,5,4,4,798.156,797.656,800.751,802.251,806.851,816.234,0,1,0,,131.386,130.886,131.386,130.886,149.464,C D HC CD 
333,667.100,2,1,3,724.267,723.767,726.862,728.362,734.962,744.345,1,1,0,,57.167,56.667,57.167,56.667,77.245,C 
334,667.440,0,5,0,678.031,677.531,680.625,682.125,690.725,756.541,0,0,0,,,,10.591,10.091,89.101,
335,669.300,0,6,0,678.031,677.531,680.625,682.125,690.725,769.024,0,0,0,,,,8.731,8.231,99.724,
336,670.600,0,3,0,678.031,677.531,680.625,682.125,690.725,728.075,0,0,0,,,,7.431,6.931,57.475,
337,672.230,1,7,1,688.100,685.845,690.674,692.174,696.774,712.126,1,1,0,,15.870,13.615,15.870,13.615,39.896,C 
338,673.060,7,3,5,684.665,683.320,687.239,688.739,693.339,706.706,0,1,0,,11.605,10.260,11.605,10.260,33.646,C D CD 
339,673.250,5,3,1,725.683,724.339,728.257,729.757,736.357,747.388,0,0,0,,,,52.433,51.089,74.138,C 
340,673.680,1,2,5,716.763,715.419,719.337,720.837,725.437,734.820,0,1,0,,43.083,41.739,43.083,41.739,61.140,C D CD 
341,675.390,1,4,0,696.014,695.514,698.609,700.109,704.709,744.058,0,1,0,,20.624,20.124,20.624,20.124,68.668,C D CD 
342,679.990,1,4,0,696.014,695.514,698.609,700.109,704.709,744.058,0,0,0,,,,16.024,15.524,64.068,C D CD 
343,684.210,0,5,0,684.210,684.210,680.625,682.125,690.725,756.541,0,0,0,,,,0.000,0.000,72.331,
344,684.690,4,6,2,735.268,733.289,737.841,739.341,743.941,754.972,0,1,0,,50.578,48.599,50.578,48.599,70.282,C D CD 
345,685.080,6,3,0,764.930,764.430,767.524,769.024,775.624,787.922,0,1,0,,79.850,79.350,79.850,79.350,102.842,C 
346,686.900,3,0,0,783.849,781.870,786.422,787.922,794.522,819.536,0,1,0,,96.949,94.970,96.949,94.970,132.636,C D HC CD 
347,687.380,4,2,3,696.322,694.343,698.895,700.395,704.995,728.362,1,1,0,,8.942,6.963,8.942,6.963,40.982,C 
348,687.610,4,0,4,812.139,811.639,814.734,816.234,822.834,849.115,0,1,0,,124.529,124.029,124.529,124.029,161.505,C D HC CD 
349,689.020,7,5,1,708.052,705.797,710.626,712.126,718.726,729.757,0,1,0,,19.032,16.777,19.032,16.777,40.737,C D CD 
350,691.150,0,6,2,694.514,692.535,697.088,698.588,705.188,754.972,1,1,0,,3.364,1.385,3.364,1.385,63.822,
351,691.320,0,6,2,694.514,692.535,697.088,698.588,705.188,754.972,0,0,0,,,,3.194,1.215,63.652,
352,694.480,4,6,2,735.268,733.289,737.841,739.341,743.941,754.972,0,0,0,,,,40.788,38.809,60.492,C 
353,694.930,0,9,2,694.930,694.930,697.088,698.588,705.188,772.370,0,0,0,,,,0.000,0.000,77.440,
354,697.970,0,1,2,697.970,697.970,697.088,698.588,705.188,722.443,0,0,0,,,,0.000,0.000,24.473,
355,700.700,3,6,3,800.183,799.683,802.777,804.277,810.877,834.391,0,1,0,,99.483,98.983,99.483,98.983,133.691,C D HC CD 
356,704.810,6,1,0,764.930,764.430,767.524,769.024,775.624,805.553,0,0,0,,,,60.120,59.620,100.743,C 
357,706.810,8,7,4,754.207,753.707,756.801,758.301,762.901,772.284,1,1,0,,47.397,46.897,47.397,46.897,65.474,
358,706.960,0,6,2,706.960,706.960,706.960,708.460,713.060,754.972,1,1,0,,0.000,0.000,0.000,0.000,48.012,
359,716.180,5,4,2,811.873,811.373,814.468,815.968,822.568,831.951,0,1,0,,95.693,95.193,95.693,95.193,115.771,C D CD 
360,717.660,8,2,2,784.259,783.759,786.854,788.354,792.954,859.917,0,1,0,,66.599,66.099,66.599,66.099,142.257,C D CD 
361,718.120,2,7,3,784.200,783.700,786.794,788.294,794.894,850.374,0,1,0,,66.080,65.580,66.080,65.580,132.254,C D HC CD 
362,724.880,0,4,3,754.233,753.733,756.828,758.328,764.928,820.260,1,1,0,,29.353,28.853,29.353,28.853,95.380,
363,727.320,0,1,3,754.233,753.733,756.828,758.328,764.928,774.311,0,0,0,,,,26.913,26.413,46.991,
364,728.370,2,9,5,730.726,730.226,733.320,734.820,741.420,757.772,0,1,0,,2.356,1.856,2.356,1.856,29.402,C 
365,728.540,9,4,4,738.244,736.900,740.818,742.318,748.918,816.234,1,1,0,,9.704,8.360,9.704,8.360,87.694,
366,729.610,0,3,3,754.233,753.733,756.828,758.328,764.928,804.277,0,0,0,,,,24.623,24.123,74.667,
367,734.070,0,1,3,754.233,753.733,756.828,758.328,764.928,774.311,0,0,0,,,,20.163,19.663,40.241,
368,735.030,0,1,3,754.233,753.733,756.828,758.328,764.928,774.311,0,0,0,,,,19.203,18.703,39.281,
369,736.010,0,2,3,754.233,753.733,756.828,758.328,764.928,788.294,0,0,0,,,,18.223,17.723,52.284,
370,736.340,4,0,2,827.856,827.356,830.451,831.951,838.551,873.548,0,1,0,,91.516,91.016,91.516,91.016,137.208,C D HC CD 
371,738.590,0,4,3,754.233,753.733,756.828,758.328,764.928,820.260,0,0,0,,,,15.643,15.143,81.670,
372,739.750,7,2,5,767.329,765.985,769.903,771.403,776.003,790.355,0,1,0,,27.579,26.235,27.579,26.235,50.605,
373,740.020,9,4,4,740.020,740.020,740.818,742.318,748.918,816.234,0,0,0,,,,0.000,0.000,76.214,
374,749.220,6,7,3,830.317,828.973,832.891,834.391,840.991,850.374,1,1,0,,81.097,79.753,81.097,79.753,101.154,C D CD 
375,754.620,3,0,0,783.849,781.870,786.422,787.922,794.522,819.536,0,0,0,,,,29.229,27.250,64.916,
376,755.350,9,0,2,768.297,766.318,770.870,772.370,778.970,873.548,1,1,0,,12.947,10.968,12.947,10.968,118.198,C D CD 
377,758.330,0,2,3,758.330,758.330,756.828,758.328,764.928,788.294,0,0,0,,,,0.000,0.000,29.964,
378,759.800,2,9,1,759.800,759.800,757.871,759.371,765.971,782.323,0,1,0,,0.000,0.000,0.000,0.000,22.523,
379,762.960,9,4,2,768.297,766.318,770.870,772.370,778.970,831.951,0,0,0,,,,5.337,3.358,68.991,
