Index,T arrival,Origin,Dest,Assignment,T end wait AP,T end wait CP,T door opening,T door opened,T door close,T depart,Reg dir,Reg car-dir,Re-Reg,T Re-Reg,Reg AP T,Reg CP T,Wait AP T,Wait CP T,Srvc T,Rejection
1,0.650,9,8,5,3.439,2.939,6.033,7.533,12.133,21.516,1,1,0,,2.789,2.289,2.789,2.289,20.866,
2,1.700,0,6,0,1.700,1.700,1.700,3.200,7.800,36.799,1,1,0,,0.000,0.000,0.000,0.000,35.099,
3,2.600,0,8,0,2.600,2.600,1.700,3.200,7.800,50.929,0,0,0,,,,0.000,0.000,48.329,
4,4.460,2,6,0,14.757,13.412,17.331,18.831,23.431,36.799,1,1,0,,10.297,8.952,10.297,8.952,32.339,C 
5,4.770,8,0,5,17.422,16.922,20.016,21.516,28.116,45.468,1,1,0,,12.652,12.152,12.652,12.152,40.698,
6,5.790,6,0,4,8.579,8.079,11.173,12.673,17.273,32.625,1,1,0,,2.789,2.289,2.789,2.289,26.835,
7,6.370,0,3,1,9.159,8.659,11.753,13.253,19.353,44.367,0,1,0,,2.789,2.289,2.789,2.289,37.997,C D CD 
8,6.810,8,0,5,17.422,16.922,20.016,21.516,28.116,45.468,0,0,0,,,,10.612,10.112,38.658,
9,6.930,0,4,1,9.159,8.659,11.753,13.253,19.353,57.850,0,0,0,,,,2.229,1.729,50.920,C D CD 
10,7.760,0,5,1,9.159,8.659,11.753,13.253,19.353,73.833,0,0,0,,,,1.399,0.899,66.073,C D CD 
11,7.970,7,6,3,12.427,11.082,15.001,16.501,21.101,30.484,1,1,0,,4.457,3.112,4.457,3.112,22.514,
12,9.790,2,1,2,12.579,12.079,15.173,16.673,21.273,30.656,1,1,0,,2.789,2.289,2.789,2.289,20.866,
13,10.700,0,3,1,10.700,10.700,11.753,13.253,19.353,44.367,0,0,0,,,,0.000,0.000,33.667,
14,11.340,0,6,1,11.340,11.340,11.753,13.253,19.353,86.317,0,0,0,,,,0.000,0.000,74.977,
15,11.780,0,3,1,11.780,11.780,11.753,13.253,19.353,44.367,0,0,0,,,,0.000,0.000,32.587,
16,16.940,0,1,1,16.940,16.940,11.753,13.253,19.353,28.736,0,0,0,,,,0.000,0.000,11.796,
17,16.990,0,3,1,16.990,16.990,11.753,13.253,19.353,44.367,0,0,0,,,,0.000,0.000,27.377,
18,22.050,0,6,4,28.551,26.296,31.125,32.625,39.225,91.473,1,1,0,,6.501,4.246,6.501,4.246,69.423,
19,24.430,8,9,3,40.041,38.696,42.615,44.115,48.715,58.098,1,1,0,,15.611,14.266,15.611,14.266,33.668,C 
20,28.020,0,2,4,28.551,28.020,31.125,32.625,39.225,62.591,0,0,0,,,,0.531,0.000,34.571,
21,28.810,0,1,4,28.810,28.810,31.125,32.625,39.225,48.608,0,0,0,,,,0.000,0.000,19.798,
22,30.940,0,1,4,30.940,30.940,31.125,32.625,39.225,48.608,0,0,0,,,,0.000,0.000,17.668,
23,31.700,0,8,4,31.700,31.700,31.125,32.625,39.225,105.104,0,0,0,,,,0.000,0.000,73.404,
24,37.730,0,4,5,41.394,39.139,43.968,45.468,52.068,87.065,0,1,0,,3.664,1.409,3.664,1.409,49.335,C D CD 
