Index,T arrival,Origin,Dest,Assignment,T end wait AP,T end wait CP,T door opening,T door opened,T door close,T depart,Reg dir,Reg car-dir,Re-Reg,T Re-Reg,Reg AP T,Reg CP T,Wait AP T,Wait CP T,Srvc T,Rejection
28,146.310,0,9,5,150.632,150.132,153.297,154.797,159.397,193.644,0,0,0,,,,4.322,3.822,47.334,D 
29,147.800,1,6,3,147.800,147.800,149.500,151.000,155.600,169.950,0,0,0,,,,0.000,0.000,22.150,
30,148.160,5,0,2,165.805,163.550,168.450,169.950,174.550,200.475,1,1,0,,17.645,15.390,17.645,15.390,52.315,
31,156.180,3,9,5,167.549,165.571,170.194,171.694,178.294,193.644,1,1,0,,11.369,9.391,11.369,9.391,37.464,
32,166.150,5,2,2,166.150,166.150,168.450,169.950,174.550,186.846,0,0,0,,,,0.000,0.000,20.696,
33,173.850,0,3,1,198.332,197.832,200.997,202.497,207.097,219.394,1,1,0,,24.482,23.982,24.482,23.982,45.544,D 
34,178.950,5,7,7,217.045,214.790,219.690,221.190,225.790,247.152,1,1,0,,38.095,35.840,38.095,35.840,68.202,NULL C D CD 
35,180.870,5,6,3,196.830,194.852,199.475,200.975,205.575,214.956,0,1,0,,15.960,13.982,15.960,13.982,34.086,
36,183.120,6,2,4,192.825,190.570,195.470,196.970,201.570,238.561,1,1,0,,9.705,7.450,9.705,7.450,55.441,
37,185.390,9,0,6,195.456,195.840,200.740,202.240,206.840,225.190,1,1,0,,10.066,10.450,10.066,10.450,39.800,D 
38,186.940,5,3,4,206.786,206.286,209.451,210.951,215.551,226.580,1,1,0,,19.846,19.346,19.846,19.346,39.640,NULL 
39,187.790,8,0,0,255.177,252.664,257.822,259.322,263.922,294.253,1,1,0,,67.387,64.874,67.387,64.874,106.463,D 
40,190.450,0,5,1,198.332,197.832,200.997,202.497,207.097,243.356,0,0,0,,,,7.882,7.382,52.906,D 
41,193.360,0,4,1,198.332,197.832,200.997,202.497,207.097,231.375,0,0,0,,,,4.972,4.472,38.015,D 
42,202.490,5,0,2,258.035,256.690,260.680,262.180,268.780,294.705,0,1,0,,55.545,54.200,55.545,54.200,92.215,NULL H C D CD 
43,203.450,7,5,2,242.406,241.061,245.051,246.551,251.151,262.180,1,1,0,,38.956,37.611,38.956,37.611,58.730,D 
44,204.540,2,4,5,246.377,245.877,249.042,250.542,255.142,280.505,1,1,0,,41.837,41.337,41.837,41.337,75.965,NULL H 
45,217.650,1,2,7,260.957,258.702,263.602,265.102,269.702,279.083,1,1,0,,43.307,41.052,43.307,41.052,61.433,
46,217.780,5,6,7,217.780,217.780,219.690,221.190,225.790,235.171,0,0,0,,,,0.000,0.000,17.391,
47,218.170,2,3,5,246.377,245.877,249.042,250.542,255.142,264.523,0,0,0,,,,28.207,27.707,46.353,NULL H 
48,219.510,9,3,2,226.777,224.264,229.422,230.922,235.522,279.809,1,1,0,,7.267,4.754,7.267,4.754,60.299,
49,220.850,5,0,6,239.995,237.740,242.640,244.140,248.740,263.090,0,1,0,,19.145,16.890,19.145,16.890,42.240,NULL H 
50,221.740,7,8,1,270.806,273.900,273.450,274.950,279.550,288.932,1,1,0,,49.066,52.160,49.066,52.160,67.192,NULL H C 
51,234.540,0,7,3,304.520,304.020,307.186,308.686,313.286,341.548,1,1,0,,69.980,69.480,69.980,69.480,107.008,NULL H C D CD 
52,243.960,2,8,5,246.377,245.877,249.042,250.542,255.142,322.596,0,0,0,,,,2.417,1.917,78.636,
53,245.000,3,5,5,260.358,259.858,263.023,264.523,271.123,292.486,1,1,0,,15.358,14.858,15.358,14.858,47.486,
54,246.460,3,1,4,276.339,275.839,279.005,280.505,285.105,296.133,1,1,0,,29.879,29.379,29.879,29.379,49.673,NULL H C D CD 
55,246.550,0,7,3,304.520,304.020,307.186,308.686,313.286,341.548,0,0,0,,,,57.970,57.470,94.998,NULL H C D CD 
56,248.460,2,7,5,248.460,248.460,249.042,250.542,255.142,310.115,0,0,0,,,,0.000,0.000,61.655,
57,254.780,0,4,3,304.520,304.020,307.186,308.686,313.286,326.652,0,0,0,,,,49.740,49.240,71.872,NULL H C D CD 
58,261.340,0,3,7,288.568,287.223,291.212,292.712,297.312,330.931,0,1,0,,27.228,25.883,27.228,25.883,69.591,NULL H 
59,262.740,0,2,7,288.568,287.223,291.212,292.712,297.312,308.341,0,0,0,,,,25.828,24.483,45.601,NULL H 
60,264.310,9,5,0,334.882,339.850,344.750,346.250,350.850,364.215,1,1,0,,70.572,75.540,70.572,75.540,99.905,
61,267.710,7,0,0,267.849,268.637,271.803,273.303,277.903,294.253,1,1,0,,0.139,0.927,0.139,0.927,26.543,
62,267.910,5,7,5,288.320,287.820,290.986,292.486,299.086,310.115,1,1,0,,20.410,19.910,20.410,19.910,42.205,NULL 
63,270.080,1,0,4,291.989,290.644,294.633,296.133,302.733,312.115,1,1,0,,21.909,20.564,21.909,20.564,42.035,
64,277.410,2,5,7,304.196,302.852,306.841,308.341,314.941,344.560,1,1,0,,26.786,25.442,26.786,25.442,67.150,HC 
65,279.510,0,2,7,288.568,287.223,291.212,292.712,297.312,308.341,0,0,0,,,,9.058,7.713,28.831,
66,282.550,7,8,1,312.376,311.876,315.042,316.542,323.142,332.523,1,1,0,,29.826,29.326,29.826,29.326,49.973,C D CD 
67,286.500,6,7,1,298.416,297.071,301.061,302.561,307.161,316.542,1,1,0,,11.916,10.571,11.916,10.571,30.042,
68,304.650,3,0,2,322.507,319.994,325.152,326.652,331.252,343.548,1,1,0,,17.857,15.344,17.857,15.344,38.898,
69,307.340,3,0,2,322.507,319.994,325.152,326.652,331.252,343.548,0,0,0,,,,15.167,12.654,36.208,
70,315.450,2,7,7,315.450,315.450,315.450,316.950,321.550,372.522,1,1,0,,0.000,0.000,0.000,0.000,57.072,
71,319.340,0,5,5,338.401,336.146,341.046,342.546,347.146,361.496,1,1,0,,19.061,16.806,19.061,16.806,42.156,D 
72,320.420,0,9,5,338.401,336.146,341.046,342.546,347.146,377.461,0,0,0,,,,17.981,15.726,57.041,D 
73,326.170,5,6,7,340.415,339.071,343.060,344.560,351.160,360.541,1,1,0,,14.245,12.901,14.245,12.901,34.371,
74,328.170,1,4,3,355.853,353.598,358.498,359.998,364.598,376.894,1,1,0,,27.683,25.428,27.683,25.428,48.724,
75,357.860,3,5,1,374.967,372.988,377.612,379.112,383.712,394.740,1,1,0,,17.107,15.128,17.107,15.128,36.880,
76,368.300,1,6,7,386.328,384.072,388.972,390.472,395.072,409.422,1,1,0,,18.028,15.772,18.028,15.772,41.122,
77,371.680,9,3,4,388.746,388.246,391.411,392.911,397.511,427.842,1,1,0,,17.066,16.566,17.066,16.566,56.162,NULL H 
78,378.350,4,2,2,381.427,382.558,387.716,389.216,393.816,404.845,1,1,0,,3.077,4.208,3.077,4.208,26.495,NULL H 
79,390.410,5,4,0,473.006,472.506,475.671,477.171,481.771,491.152,1,1,0,,82.596,82.096,82.596,82.096,100.742,NULL H C D CD 
80,395.000,9,4,4,395.000,395.000,391.411,392.911,397.511,411.861,0,0,0,,,,0.000,0.000,16.861,
81,395.660,3,0,6,406.693,404.714,409.337,410.837,415.437,427.734,1,1,0,,11.033,9.054,11.033,9.054,32.074,
82,400.400,0,7,3,415.596,413.618,418.241,419.741,424.341,451.672,1,1,0,,15.196,13.218,15.196,13.218,51.272,
83,400.410,4,2,4,407.716,405.461,410.361,411.861,418.461,439.823,1,1,0,,7.306,5.051,7.306,5.051,39.413,
84,401.970,7,0,0,447.064,445.719,449.709,451.209,455.809,507.118,1,1,0,,45.094,43.749,45.094,43.749,105.148,D 
85,411.730,6,2,2,447.527,445.272,450.172,451.672,456.272,482.549,1,1,0,,35.797,33.542,35.797,33.542,70.819,D 
86,414.620,0,1,3,415.596,414.620,418.241,419.741,424.341,433.722,0,0,0,,,,0.976,0.000,19.102,
87,424.550,4,9,7,428.934,427.589,431.579,433.079,437.679,452.029,1,1,0,,4.384,3.039,4.384,3.039,27.479,
88,425.210,0,2,5,450.575,448.596,453.220,454.720,459.320,470.349,1,1,0,,25.365,23.386,25.365,23.386,45.139,NULL 
89,435.370,4,2,6,484.249,482.270,486.894,488.394,492.994,504.022,1,1,0,,48.879,46.900,48.879,46.900,68.652,NULL H 
90,438.420,9,8,4,497.783,495.527,500.427,501.927,506.527,515.909,1,1,0,,59.363,57.107,59.363,57.107,77.489,D 
91,439.050,5,2,2,461.487,460.987,464.153,465.653,470.253,482.549,0,1,0,,22.437,21.937,22.437,21.937,43.499,
92,441.660,8,7,6,451.371,449.116,454.016,455.516,460.116,469.497,1,1,0,,9.711,7.456,9.711,7.456,27.837,
93,442.410,0,4,5,450.575,448.596,453.220,454.720,459.320,483.977,0,0,0,,,,8.165,6.186,41.567,
94,442.680,7,6,0,447.064,445.719,449.709,451.209,455.809,465.190,0,0,0,,,,4.384,3.039,22.510,D 
95,459.520,7,2,6,465.332,464.832,467.997,469.497,476.097,504.022,1,1,0,,5.812,5.312,5.812,5.312,44.502,
96,475.860,4,8,3,481.511,479.533,484.156,485.656,490.256,503.622,1,1,0,,5.651,3.673,5.651,3.673,27.762,C D CD 
97,486.680,6,7,1,491.064,489.719,493.709,495.209,499.809,509.190,1,1,0,,4.384,3.039,4.384,3.039,22.510,
98,491.210,3,0,2,493.926,493.426,496.591,498.091,502.691,514.987,1,1,0,,2.716,2.216,2.716,2.216,23.777,
99,491.980,6,7,1,491.980,491.980,493.709,495.209,499.809,509.190,0,0,0,,,,0.000,0.000,17.210,
100,516.100,8,5,4,516.100,516.100,514.409,515.909,522.509,534.805,1,1,0,,0.000,0.000,0.000,0.000,18.705,
101,522.090,7,0,6,529.795,527.540,532.440,533.940,538.540,554.890,1,1,0,,7.705,5.450,7.705,5.450,32.800,
102,523.720,0,4,1,532.475,531.170,536.070,537.570,542.170,555.536,1,1,0,,8.755,7.450,8.755,7.450,31.816,
103,525.300,1,4,3,535.005,532.750,537.650,539.150,543.750,556.046,1,1,0,,9.705,7.450,9.705,7.450,30.746,
104,531.010,4,1,4,542.620,542.120,545.286,546.786,551.386,563.682,1,1,0,,11.610,11.110,11.610,11.110,32.672,
105,533.990,0,8,1,533.990,533.990,536.070,537.570,542.170,571.501,0,0,0,,,,0.000,0.000,37.511,
106,554.460,6,0,0,569.477,567.499,572.122,573.622,578.222,593.572,1,1,0,,15.017,13.039,15.017,13.039,39.112,
107,555.320,1,2,7,566.025,563.770,568.670,570.170,574.770,584.151,1,1,0,,10.705,8.450,10.705,8.450,28.831,NULL 
108,562.080,4,5,3,562.080,562.080,562.080,563.580,568.180,577.561,1,1,0,,0.000,0.000,0.000,0.000,15.481,
109,566.540,2,0,2,570.924,569.579,573.569,575.069,579.669,590.698,1,1,0,,4.384,3.039,4.384,3.039,24.158,
110,586.250,5,1,4,592.971,590.458,595.616,597.116,601.716,615.081,1,1,0,,6.721,4.208,6.721,4.208,28.831,
111,593.190,0,1,7,596.624,596.229,600.219,601.719,606.319,615.700,1,1,0,,3.434,3.039,3.434,3.039,22.510,NULL 
112,594.350,1,3,3,601.071,598.558,603.716,605.216,609.816,620.845,1,1,0,,6.721,4.208,6.721,4.208,26.495,
113,598.330,7,0,0,610.377,608.122,613.022,614.522,619.122,635.472,1,1,0,,12.047,9.792,12.047,9.792,37.142,
114,609.510,6,5,4,627.886,625.631,630.531,632.031,636.631,646.012,1,1,0,,18.376,16.121,18.376,16.121,36.502,
115,617.730,0,2,7,623.516,623.016,626.181,627.681,632.281,643.310,1,1,0,,5.786,5.286,5.786,5.286,25.580,
116,625.020,0,6,7,625.020,625.020,626.181,627.681,632.281,659.276,0,0,0,,,,0.000,0.000,34.256,
117,637.390,5,3,4,641.847,641.347,644.512,646.012,652.612,663.641,1,1,0,,4.457,3.957,4.457,3.957,26.251,
118,653.860,2,0,0,658.244,656.899,660.889,662.389,666.989,678.018,1,1,0,,4.384,3.039,4.384,3.039,24.158,
119,654.280,7,2,2,663.035,661.730,666.630,668.130,672.730,687.080,1,1,0,,8.755,7.450,8.755,7.450,32.800,
120,657.440,9,6,6,675.511,672.998,678.156,679.656,684.256,696.552,1,1,0,,18.071,15.558,18.071,15.558,39.112,
121,664.590,9,0,4,677.446,675.191,680.091,681.591,686.191,704.541,0,1,0,,12.856,10.601,12.856,10.601,39.951,C D CD 
122,683.120,2,6,1,691.825,689.570,694.470,695.970,700.570,713.936,1,1,0,,8.705,6.450,8.705,6.450,30.816,NULL 
123,691.200,4,8,3,697.921,695.408,700.566,702.066,706.666,720.031,1,1,0,,6.721,4.208,6.721,4.208,28.831,
124,707.820,5,8,5,715.525,713.270,718.170,719.670,724.270,736.566,1,1,0,,7.705,5.450,7.705,5.450,28.746,NULL 
125,710.480,5,4,6,713.196,712.696,715.861,717.361,721.961,731.342,1,1,0,,2.716,2.216,2.716,2.216,20.862,
126,716.930,0,8,1,727.741,725.486,730.386,731.886,736.486,753.836,1,1,0,,10.811,8.556,10.811,8.556,36.906,
127,729.760,8,0,2,737.515,736.210,741.110,742.610,747.210,764.560,1,1,0,,7.755,6.450,7.755,6.450,34.800,D 
128,737.700,2,1,4,742.084,740.739,744.729,746.229,750.829,760.210,1,1,0,,4.384,3.039,4.384,3.039,22.510,
129,745.650,9,0,6,753.355,751.100,756.000,757.500,762.100,791.431,1,1,0,,7.705,5.450,7.705,5.450,45.781,
130,745.940,9,8,6,753.355,751.100,756.000,757.500,762.100,771.481,0,0,0,,,,7.415,5.160,25.541,
131,764.750,4,2,4,770.961,768.983,773.606,775.106,779.706,790.735,1,1,0,,6.211,4.233,6.211,4.233,25.985,
132,770.520,4,0,4,770.961,770.520,773.606,775.106,779.706,804.364,0,0,0,,,,0.441,0.000,33.844,
133,781.430,1,9,1,791.135,788.880,793.780,795.280,799.880,828.859,1,1,0,,9.705,7.450,9.705,7.450,47.429,
134,791.670,1,7,1,791.670,791.670,793.780,795.280,799.880,815.230,0,0,0,,,,0.000,0.000,23.560,
135,795.680,3,7,5,803.385,801.130,806.030,807.530,812.130,825.496,1,1,0,,7.705,5.450,7.705,5.450,29.816,
136,806.280,8,4,2,816.985,814.730,819.630,821.130,825.730,839.096,1,1,0,,10.705,8.450,10.705,8.450,32.816,
137,808.420,0,1,7,820.175,818.870,823.770,825.270,829.870,839.251,1,1,0,,11.755,10.450,11.755,10.450,30.831,NULL 
138,818.870,1,0,4,821.586,821.086,824.251,825.751,830.351,839.732,1,1,0,,2.716,2.216,2.716,2.216,20.862,
139,820.070,5,2,0,828.775,826.520,831.420,832.920,837.520,849.816,1,1,0,,8.705,6.450,8.705,6.450,29.746,
140,835.480,9,4,2,851.901,849.646,854.546,856.046,860.646,874.996,1,1,0,,16.421,14.166,16.421,14.166,39.516,
141,835.540,0,6,7,847.067,846.567,849.732,851.232,855.832,884.827,1,1,0,,11.527,11.027,11.527,11.027,49.287,NULL 
142,836.090,3,7,5,842.811,840.298,845.456,846.956,851.556,864.921,1,1,0,,6.721,4.208,6.721,4.208,28.831,
143,844.680,9,3,2,851.901,849.646,854.546,856.046,860.646,886.977,0,0,0,,,,7.221,4.966,42.297,
144,846.550,6,9,1,852.201,850.223,854.846,856.346,860.946,873.242,1,1,0,,5.651,3.673,5.651,3.673,26.692,
145,859.430,4,5,5,875.673,873.694,878.317,879.817,884.417,893.799,1,1,0,,16.243,14.264,16.243,14.264,34.369,NULL C D CD 
146,860.150,4,6,7,863.235,862.540,867.698,869.198,873.798,884.827,0,1,0,,3.085,2.390,3.085,2.390,24.677,
147,877.590,7,4,0,885.295,883.040,887.940,889.440,894.040,906.336,1,1,0,,7.705,5.450,7.705,5.450,28.746,
148,879.130,0,6,3,898.798,896.285,901.442,902.942,907.542,947.449,1,1,0,,19.668,17.155,19.668,17.155,68.319,
149,882.310,6,5,6,896.376,895.876,899.041,900.541,905.141,914.522,1,1,0,,14.066,13.566,14.066,13.566,32.212,NULL H 
150,885.440,2,8,5,904.550,902.572,907.195,908.695,913.295,928.645,1,1,0,,19.110,17.132,19.110,17.132,43.205,
151,891.540,7,4,0,891.540,891.540,887.940,889.440,894.040,906.336,0,0,0,,,,0.000,0.000,14.796,
152,894.640,3,4,3,915.694,913.715,918.339,919.839,924.439,933.820,1,1,0,,21.054,19.075,21.054,19.075,39.180,
