Index,T arrival,Origin,Dest,Assignment,T end wait AP,T end wait CP,T door opening,T door opened,T door close,T depart,Reg dir,Reg car-dir,Re-Reg,T Re-Reg,Reg AP T,Reg CP T,Wait AP T,Wait CP T,Srvc T,Rejection
37,185.390,9,0,1,188.106,187.606,190.771,192.271,196.871,215.221,1,1,0,,2.716,2.216,2.716,2.216,29.831,
38,186.940,5,3,3,202.732,202.232,205.397,206.897,211.497,222.526,1,1,0,,15.792,15.292,15.792,15.292,35.586,
39,187.790,8,0,0,187.790,187.790,187.790,189.290,193.890,211.240,1,1,0,,0.000,0.000,0.000,0.000,23.450,
40,190.450,0,5,4,195.948,196.796,201.696,203.196,207.796,233.143,1,1,0,,5.498,6.346,5.498,6.346,42.693,
41,193.360,0,4,4,195.948,196.796,201.696,203.196,207.796,221.162,0,0,0,,,,2.588,3.436,27.802,
42,202.490,5,0,3,202.732,202.490,205.397,206.897,211.497,248.136,0,0,0,,,,0.242,0.000,45.646,
43,203.450,7,5,5,210.171,207.658,212.816,214.316,218.916,229.945,1,1,0,,6.721,4.208,6.721,4.208,26.495,
44,204.540,2,4,2,204.540,204.540,204.540,206.040,210.640,221.669,1,1,0,,0.000,0.000,0.000,0.000,17.129,
45,217.650,1,2,1,223.037,222.537,225.702,227.202,231.802,241.183,1,1,0,,5.387,4.887,5.387,4.887,23.533,
46,217.780,5,6,4,228.977,228.477,231.643,233.143,239.743,249.124,0,0,0,,,,11.197,10.697,31.344,C 
47,218.170,2,3,2,231.153,229.808,233.798,235.298,239.898,249.279,1,1,0,,12.983,11.638,12.983,11.638,31.109,C 
48,219.510,9,3,0,231.215,228.960,233.860,235.360,239.960,255.310,1,1,0,,11.705,9.450,11.705,9.450,35.800,
49,220.850,5,0,5,225.800,224.455,228.445,229.945,236.545,250.895,1,1,0,,4.950,3.605,4.950,3.605,30.045,
50,221.740,7,8,1,253.989,251.733,256.633,258.133,262.733,272.115,1,1,0,,32.249,29.993,32.249,29.993,50.375,
51,234.540,0,7,3,243.992,242.647,246.636,248.136,254.736,271.086,1,1,0,,9.452,8.107,9.452,8.107,36.546,C D CD 
52,243.960,2,8,2,257.095,256.595,259.760,261.260,265.860,309.766,1,1,0,,13.135,12.635,13.135,12.635,65.806,
53,245.000,3,5,0,251.165,248.910,253.810,255.310,261.910,272.939,1,1,0,,6.165,3.910,6.165,3.910,27.939,C 
54,246.460,3,1,5,261.646,259.668,264.291,265.791,270.391,281.420,1,1,0,,15.186,13.208,15.186,13.208,34.960,C D CD 
55,246.550,0,7,3,246.550,246.550,246.636,248.136,254.736,271.086,0,0,0,,,,0.000,0.000,24.536,C D CD 
56,248.460,2,7,2,257.095,256.595,259.760,261.260,265.860,293.785,0,0,0,,,,8.635,8.135,45.325,
57,254.780,0,4,4,276.410,274.155,279.055,280.555,285.155,324.146,1,1,0,,21.630,19.375,21.630,19.375,69.366,
58,261.340,0,3,4,276.410,274.155,279.055,280.555,285.155,312.165,0,0,0,,,,15.070,12.815,50.825,
