Index,T arrival,Origin,Dest,Assignment,T end wait AP,T end wait CP,T door opening,T door opened,T door close,T depart,Reg dir,Reg car-dir,Re-Reg,T Re-Reg,Reg AP T,Reg CP T,Wait AP T,Wait CP T,Srvc T,Rejection
1,3.190,7,8,4,3.190,3.190,3.190,4.690,9.290,18.671,1,1,0,,0.000,0.000,0.000,0.000,15.481,
2,8.050,4,0,2,10.766,10.266,13.431,14.931,19.531,32.897,1,1,0,,2.716,2.216,2.716,2.216,24.847,
3,10.630,8,2,7,13.346,12.846,16.011,17.511,22.111,37.461,1,1,0,,2.716,2.216,2.716,2.216,26.831,D 
4,36.480,3,1,1,39.196,38.696,41.861,43.361,47.961,58.990,1,1,0,,2.716,2.216,2.716,2.216,22.510,
5,51.430,4,0,3,54.146,53.646,56.811,58.311,62.911,76.277,1,1,0,,2.716,2.216,2.716,2.216,24.847,
6,52.970,0,8,0,52.970,52.970,52.970,54.470,59.070,99.846,1,1,0,,0.000,0.000,0.000,0.000,46.876,
7,55.020,7,6,4,57.736,57.236,60.401,61.901,66.501,75.882,1,1,0,,2.716,2.216,2.716,2.216,20.862,
8,64.500,0,5,0,64.500,64.500,64.500,66.000,70.600,84.950,1,1,0,,0.000,0.000,0.000,0.000,20.450,
9,64.620,0,9,7,72.717,72.217,75.382,76.882,81.482,99.832,0,1,0,,8.097,7.597,8.097,7.597,35.212,D 
10,80.820,0,6,3,80.820,80.820,74.777,76.277,82.877,98.227,0,1,0,,0.000,0.000,0.000,0.000,17.407,C D CD 
11,89.030,5,0,4,91.746,91.246,94.411,95.911,100.511,114.861,1,1,0,,2.716,2.216,2.716,2.216,25.831,
12,89.290,6,1,3,94.082,91.827,96.727,98.227,104.827,130.588,1,1,0,,4.792,2.537,4.792,2.537,41.298,
13,90.010,7,5,5,94.394,93.049,97.039,98.539,103.139,114.168,1,1,0,,4.384,3.039,4.384,3.039,24.158,
14,93.360,5,9,6,102.065,99.810,104.710,106.210,110.810,124.176,1,1,0,,8.705,6.450,8.705,6.450,30.816,C 
15,93.880,2,1,2,99.531,97.553,102.176,103.676,108.276,117.657,1,1,0,,5.651,3.673,5.651,3.673,23.777,
16,102.810,5,1,0,110.598,108.619,113.242,114.742,119.342,132.708,1,1,0,,7.788,5.809,7.788,5.809,29.898,C D 
17,105.030,8,2,1,107.746,107.246,110.411,111.911,116.511,136.906,1,1,0,,2.716,2.216,2.716,2.216,31.876,
18,111.100,3,4,5,123.652,122.307,126.297,127.797,132.397,141.778,1,1,0,,12.552,11.207,12.552,11.207,30.678,
19,118.080,1,7,0,128.563,126.050,131.208,132.708,139.308,155.806,1,1,0,,10.483,7.970,10.483,7.970,37.726,C D 
20,126.070,0,4,2,126.070,126.070,128.138,129.638,134.238,147.604,1,1,0,,0.000,0.000,0.000,0.000,21.534,
21,140.410,6,7,6,146.061,144.083,148.706,150.206,154.806,164.187,1,1,0,,5.651,3.673,5.651,3.673,23.777,
22,150.110,7,8,0,151.661,150.110,154.306,155.806,162.406,171.787,1,1,0,,1.551,0.000,1.551,0.000,21.677,
23,165.060,1,0,4,167.776,167.276,170.441,171.941,176.541,185.922,1,1,0,,2.716,2.216,2.716,2.216,20.862,
24,172.440,6,8,3,175.156,174.656,177.821,179.321,183.921,194.950,1,1,0,,2.716,2.216,2.716,2.216,22.510,
25,180.590,2,0,2,184.974,183.629,187.619,189.119,193.719,204.748,1,1,0,,4.384,3.039,4.384,3.039,24.158,
26,187.900,9,8,0,191.566,191.066,194.231,195.731,200.331,209.712,1,1,0,,3.666,3.166,3.666,3.166,21.812,
27,194.270,6,1,6,196.986,196.486,199.651,201.151,205.751,220.101,1,1,0,,2.716,2.216,2.716,2.216,25.831,
28,194.540,3,0,5,197.256,196.756,199.921,201.421,206.021,218.317,1,1,0,,2.716,2.216,2.716,2.216,23.777,
29,194.680,3,0,5,197.256,196.756,199.921,201.421,206.021,218.317,0,0,0,,,,2.576,2.076,23.637,
30,194.770,2,6,3,208.755,206.500,211.400,212.900,217.500,230.866,1,1,0,,13.985,11.730,13.985,11.730,36.096,
31,206.710,0,7,2,206.710,206.710,203.248,204.748,211.348,245.445,1,1,0,,0.000,0.000,0.000,0.000,38.735,
32,213.330,4,5,0,221.533,219.020,224.178,225.678,230.278,239.659,1,1,0,,8.203,5.690,8.203,5.690,26.329,
33,224.540,8,5,7,228.924,227.579,231.569,233.069,237.669,249.965,1,1,0,,4.384,3.039,4.384,3.039,25.425,
34,225.360,4,8,0,225.360,225.360,224.178,225.678,230.278,254.555,0,0,0,,,,0.000,0.000,29.195,
35,240.580,5,4,7,245.820,243.842,248.465,249.965,256.565,265.946,1,1,0,,5.240,3.262,5.240,3.262,25.366,NULL 
36,243.350,8,4,3,243.350,243.350,243.350,244.850,249.450,266.360,1,1,0,,0.000,0.000,0.000,0.000,23.010,
37,244.260,9,3,1,246.976,246.476,249.641,251.141,255.741,273.455,1,1,0,,2.716,2.216,2.716,2.216,29.195,
38,247.040,7,1,2,247.040,247.040,243.945,245.445,252.045,267.395,1,1,0,,0.000,0.000,0.000,0.000,20.355,
39,248.110,3,7,5,253.761,251.783,256.406,257.906,262.506,275.872,1,1,0,,5.651,3.673,5.651,3.673,27.762,
40,266.340,7,8,5,271.727,269.214,274.372,275.872,282.472,291.853,1,1,0,,5.387,2.874,5.387,2.874,25.513,
41,271.040,9,8,7,278.751,276.496,281.396,282.896,287.496,296.877,1,1,0,,7.711,5.456,7.711,5.456,25.837,
42,271.400,3,4,1,271.400,271.400,271.955,273.455,280.055,289.436,1,1,0,,0.000,0.000,0.000,0.000,18.036,
43,273.900,2,4,0,273.900,273.900,273.900,275.400,284.055,302.367,1,1,0,,0.000,0.000,0.000,0.000,28.467,
44,277.610,7,8,5,277.610,277.610,274.372,275.872,282.472,291.853,0,0,0,,,,0.000,0.000,14.243,
45,285.990,4,0,2,290.691,289.663,294.286,295.786,300.386,313.752,1,1,0,,4.701,3.673,4.701,3.673,27.762,NULL 
46,292.940,6,0,1,298.920,297.576,301.565,303.065,307.665,323.015,1,1,0,,5.980,4.636,5.980,4.636,30.075,
47,303.600,0,2,4,306.316,305.816,308.981,310.481,315.081,326.110,1,1,0,,2.716,2.216,2.716,2.216,22.510,
48,304.170,3,8,3,308.554,307.209,311.199,312.699,317.299,331.649,1,1,0,,4.384,3.039,4.384,3.039,27.479,
49,308.270,0,6,2,309.607,308.270,312.252,313.752,320.352,335.702,0,1,0,,1.337,0.000,1.337,0.000,27.432,C D CD 
50,317.930,1,8,7,326.685,325.380,330.280,331.780,336.380,352.730,1,1,0,,8.755,7.450,8.755,7.450,34.800,
51,326.280,7,4,5,328.996,328.496,331.661,333.161,337.761,350.057,1,1,0,,2.716,2.216,2.716,2.216,23.777,
52,335.950,0,3,6,335.950,335.950,335.950,337.450,342.050,361.016,1,1,0,,0.000,0.000,0.000,0.000,25.066,
53,336.880,3,5,1,342.531,340.553,345.176,346.676,351.276,362.305,1,1,0,,5.651,3.673,5.651,3.673,25.425,
54,342.620,0,3,6,342.620,342.620,342.620,344.120,348.720,361.016,1,1,0,,0.000,0.000,0.000,0.000,18.396,
55,350.310,4,2,5,350.310,350.310,348.557,350.057,356.657,367.686,1,1,0,,0.000,0.000,0.000,0.000,17.376,
56,352.920,2,3,0,358.571,356.593,361.216,362.716,367.316,376.697,1,1,0,,5.651,3.673,5.651,3.673,23.777,
57,354.910,9,0,3,357.626,357.126,360.291,361.791,366.391,384.741,1,1,0,,2.716,2.216,2.716,2.216,29.831,
58,359.040,6,2,7,363.424,362.079,366.069,367.569,372.169,385.535,1,1,0,,4.384,3.039,4.384,3.039,26.495,
59,364.040,5,7,1,364.040,364.040,360.805,362.305,368.905,379.934,1,1,0,,0.000,0.000,0.000,0.000,15.894,
60,366.950,2,7,5,366.950,366.950,366.186,367.686,374.286,388.636,0,1,0,,0.000,0.000,0.000,0.000,21.686,D 
61,374.400,8,9,1,387.750,387.250,390.415,391.915,396.515,405.896,1,1,0,,13.350,12.850,13.350,12.850,31.496,
62,380.300,9,7,5,398.120,396.776,400.765,402.265,406.865,417.894,1,1,0,,17.820,16.476,17.820,16.476,37.594,
63,383.130,4,2,0,385.846,385.346,388.511,390.011,394.611,405.640,1,1,0,,2.716,2.216,2.716,2.216,22.510,
64,385.910,7,8,7,398.340,396.085,400.985,402.485,407.085,416.466,1,1,0,,12.430,10.175,12.430,10.175,30.556,C D CD 
65,396.780,8,0,3,407.485,405.230,410.130,411.630,416.230,433.580,1,1,0,,10.705,8.450,10.705,8.450,36.800,
66,404.500,7,9,7,404.500,404.500,400.985,402.485,407.085,428.447,0,0,0,,,,0.000,0.000,23.947,
67,410.810,1,0,4,410.810,410.810,410.810,412.310,416.910,426.291,1,1,0,,0.000,0.000,0.000,0.000,15.481,
68,418.780,3,8,0,421.496,420.996,424.161,425.661,430.261,444.611,1,1,0,,2.716,2.216,2.716,2.216,25.831,
