Index,T arrival,Origin,Dest,Assignment,T end wait AP,T end wait CP,T door opening,T door opened,T door close,T depart,Reg dir,Reg car-dir,Re-Reg,T Re-Reg,Reg AP T,Reg CP T,Wait AP T,Wait CP T,Srvc T,Rejection
1,0.650,9,8,2,10.451,8.196,13.025,14.525,19.125,28.508,1,1,0,,9.801,7.546,9.801,7.546,27.858,
2,1.700,0,6,7,12.578,11.223,16.052,17.552,23.652,84.926,1,1,0,,10.878,9.523,10.878,9.523,83.226,
3,2.600,0,8,7,12.578,11.223,16.052,17.552,23.652,99.057,0,0,0,,,,9.978,8.623,96.457,
4,4.460,2,6,1,7.249,6.749,9.843,11.343,15.943,29.311,1,1,0,,2.789,2.289,2.789,2.289,24.851,
5,4.770,8,0,4,18.325,17.825,20.919,22.419,27.019,44.371,1,1,0,,13.555,13.055,13.555,13.055,39.601,
6,5.790,6,0,2,38.065,36.721,40.639,42.139,46.739,62.091,1,1,0,,32.275,30.931,32.275,30.931,56.301,NULL 
7,6.370,0,3,7,12.578,11.223,16.052,17.552,23.652,35.950,0,0,0,,,,6.208,4.853,29.580,
8,6.810,8,0,4,18.325,17.825,20.919,22.419,27.019,44.371,0,0,0,,,,11.515,11.015,37.561,
9,6.930,0,4,7,12.578,11.223,16.052,17.552,23.652,48.933,0,0,0,,,,5.648,4.293,42.003,
10,7.760,0,5,7,12.578,11.223,16.052,17.552,23.652,72.443,0,0,0,,,,4.818,3.463,64.683,
11,7.970,7,6,0,41.158,39.180,43.732,45.232,49.832,59.215,1,1,0,,33.188,31.210,33.188,31.210,51.245,
12,9.790,2,1,6,45.862,45.362,48.456,49.956,54.556,63.939,1,1,0,,36.072,35.572,36.072,35.572,54.149,NULL 
13,10.700,0,3,7,12.578,11.223,16.052,17.552,23.652,35.950,0,0,0,,,,1.878,0.523,25.250,
14,11.340,0,6,7,12.578,11.340,16.052,17.552,23.652,84.926,0,0,0,,,,1.238,0.000,73.586,
15,11.780,0,3,7,12.578,11.780,16.052,17.552,23.652,35.950,0,0,0,,,,0.798,0.000,24.170,
16,16.940,0,1,5,56.817,55.472,59.391,60.891,70.891,80.274,0,1,0,,39.877,38.532,39.877,38.532,63.334,NULL H C D CD 
17,16.990,0,3,5,56.817,55.472,59.391,60.891,70.891,106.240,0,0,0,,,,39.827,38.482,89.250,NULL H C D CD 
18,22.050,0,6,1,93.747,92.403,96.321,97.821,105.921,134.420,0,1,0,,71.697,70.353,71.697,70.353,112.370,NULL H C D CD 
19,24.430,8,9,3,39.088,37.744,41.662,43.162,47.762,57.145,1,1,0,,14.658,13.314,14.658,13.314,32.715,NULL H 
20,28.020,0,2,5,56.817,55.472,59.391,60.891,70.891,93.757,0,0,0,,,,28.797,27.452,65.737,NULL H 
21,28.810,0,1,5,56.817,55.472,59.391,60.891,70.891,80.274,0,0,0,,,,28.007,26.662,51.464,NULL H 
22,30.940,0,1,5,56.817,55.472,59.391,60.891,70.891,80.274,0,0,0,,,,25.877,24.532,49.334,NULL H 
23,31.700,0,8,5,56.817,55.472,59.391,60.891,70.891,146.985,0,0,0,,,,25.117,23.772,115.285,NULL H 
24,37.730,0,4,1,93.747,92.403,96.321,97.821,105.921,119.289,0,0,0,,,,56.017,54.673,81.559,NULL H 
25,38.790,8,6,2,469.493,468.993,472.087,473.587,480.187,505.553,1,1,0,,430.703,430.203,430.703,430.203,466.763,NULL H C D CD 
26,39.090,0,5,3,79.054,77.710,81.628,83.128,93.128,131.273,0,1,0,,39.964,38.620,39.964,38.620,92.183,NULL H 
27,43.770,9,3,0,172.357,171.012,174.931,176.431,181.031,196.383,1,1,0,,128.587,127.242,128.587,127.242,152.613,NULL H D 
28,45.560,0,8,1,93.747,92.403,96.321,97.821,105.921,149.050,0,0,0,,,,48.187,46.843,103.490,NULL H 
29,48.040,8,0,6,251.978,249.723,254.552,256.052,260.652,289.902,0,1,0,,203.938,201.683,203.938,201.683,241.862,NULL H D HD 
30,48.900,0,8,1,93.747,92.403,96.321,97.821,105.921,149.050,0,0,0,,,,44.847,43.503,100.150,NULL H 
31,49.500,5,8,3,127.199,125.855,129.773,131.273,137.873,161.887,1,1,0,,77.699,76.355,77.699,76.355,112.387,C D CD 
32,49.930,0,3,5,56.817,55.472,59.391,60.891,70.891,106.240,0,0,0,,,,6.887,5.542,56.310,NULL 
33,50.870,6,0,0,55.121,54.621,57.715,59.215,65.815,81.167,1,1,0,,4.251,3.751,4.251,3.751,30.297,
34,50.890,0,9,5,56.817,55.472,59.391,60.891,70.891,159.468,0,0,0,,,,5.927,4.582,108.578,NULL 
35,50.940,0,2,5,56.817,55.472,59.391,60.891,70.891,93.757,0,0,0,,,,5.877,4.532,42.817,NULL 
36,52.360,0,1,5,56.817,55.472,59.391,60.891,70.891,80.274,0,0,0,,,,4.457,3.112,27.914,NULL 
37,52.520,0,6,5,56.817,55.472,59.391,60.891,70.891,132.854,0,0,0,,,,4.297,2.952,80.334,NULL 
38,54.820,0,7,3,79.054,77.710,81.628,83.128,93.128,148.904,0,0,0,,,,24.234,22.890,94.084,NULL H 
39,56.220,0,3,5,56.817,56.220,59.391,60.891,70.891,106.240,0,0,0,,,,0.597,0.000,50.020,NULL 
40,56.960,4,5,7,56.960,56.960,56.960,58.460,63.060,72.443,1,1,0,,0.000,0.000,0.000,0.000,15.483,
41,59.540,0,3,3,79.054,77.710,81.628,83.128,93.128,117.142,0,0,0,,,,19.514,18.170,57.602,NULL H 
42,60.020,9,8,2,455.530,454.186,458.104,459.604,464.204,473.587,0,1,0,,395.510,394.166,395.510,394.166,413.567,NULL H C D HD CD 
43,60.180,0,7,3,79.054,77.710,81.628,83.128,93.128,148.904,0,0,0,,,,18.874,17.530,88.724,NULL H 
44,61.040,0,8,5,61.040,61.040,59.391,60.891,70.891,146.985,0,0,0,,,,0.000,0.000,85.945,NULL 
45,62.810,0,6,5,62.810,62.810,59.391,60.891,70.891,132.854,0,0,0,,,,0.000,0.000,70.044,NULL 
46,63.550,0,9,5,63.550,63.550,59.391,60.891,70.891,159.468,0,0,0,,,,0.000,0.000,95.918,NULL 
47,65.610,0,4,5,65.610,65.610,59.391,60.891,70.891,119.223,0,0,0,,,,0.000,0.000,53.613,NULL 
48,66.640,0,9,1,93.747,92.403,96.321,97.821,105.921,162.534,0,0,0,,,,27.107,25.763,95.894,NULL H 
49,67.150,0,5,3,79.054,77.710,81.628,83.128,93.128,131.273,0,0,0,,,,11.904,10.560,64.123,NULL 
50,67.680,0,2,3,79.054,77.710,81.628,83.128,93.128,104.159,0,0,0,,,,11.374,10.030,36.479,NULL 
51,68.270,0,4,1,93.747,92.403,96.321,97.821,105.921,119.289,0,0,0,,,,25.477,24.133,51.019,NULL H 
52,73.580,0,3,3,79.054,77.710,81.628,83.128,93.128,117.142,0,0,0,,,,5.474,4.130,43.562,NULL 
53,74.680,0,5,3,79.054,77.710,81.628,83.128,93.128,131.273,0,0,0,,,,4.374,3.030,56.593,NULL 
54,75.530,1,0,4,130.135,129.635,132.730,134.230,138.830,148.213,1,1,0,,54.605,54.105,54.605,54.105,72.683,NULL H C 
55,76.180,2,0,4,116.152,115.652,118.746,120.246,124.846,148.213,1,1,0,,39.972,39.472,39.972,39.472,72.033,NULL H 
56,77.250,0,4,1,93.747,92.403,96.321,97.821,105.921,119.289,0,0,0,,,,16.497,15.153,42.039,NULL H 
57,79.450,0,2,3,79.450,79.450,81.628,83.128,93.128,104.159,0,0,0,,,,0.000,0.000,24.709,NULL 
58,81.470,0,5,3,81.470,81.470,81.628,83.128,93.128,131.273,0,0,0,,,,0.000,0.000,49.803,NULL 
59,81.530,0,7,3,81.530,81.530,81.628,83.128,93.128,148.904,0,0,0,,,,0.000,0.000,67.374,NULL 
60,83.050,0,5,3,83.050,83.050,81.628,83.128,93.128,131.273,0,0,0,,,,0.000,0.000,48.223,NULL 
61,83.090,0,2,3,83.090,83.090,81.628,83.128,93.128,104.159,0,0,0,,,,0.000,0.000,21.069,NULL 
62,84.250,0,9,3,84.250,84.250,81.628,83.128,93.128,173.870,0,0,0,,,,0.000,0.000,89.620,NULL 
63,86.900,0,6,1,93.747,92.403,96.321,97.821,105.921,134.420,0,0,0,,,,6.847,5.503,47.520,
64,87.080,0,5,3,87.080,87.080,81.628,83.128,93.128,131.273,0,0,0,,,,0.000,0.000,44.193,
65,87.920,0,8,1,93.747,92.403,96.321,97.821,105.921,149.050,0,0,0,,,,5.827,4.483,61.130,
66,88.140,0,5,3,88.140,88.140,81.628,83.128,93.128,131.273,0,0,0,,,,0.000,0.000,43.133,
67,88.710,0,7,7,114.935,112.680,117.509,119.009,127.109,189.720,0,1,0,,26.225,23.970,26.225,23.970,101.010,C D CD 
68,89.380,0,2,7,114.935,112.680,117.509,119.009,127.109,138.140,0,0,0,,,,25.555,23.300,48.760,C D CD 
69,92.940,0,4,1,93.747,92.940,96.321,97.821,105.921,119.289,0,0,0,,,,0.807,0.000,26.349,
70,93.020,0,5,7,114.935,112.680,117.509,119.009,127.109,164.754,0,0,0,,,,21.915,19.660,71.734,C D CD 
71,93.350,0,2,7,114.935,112.680,117.509,119.009,127.109,138.140,0,0,0,,,,21.585,19.330,44.790,C D CD 
72,93.400,0,6,1,93.747,93.400,96.321,97.821,105.921,134.420,0,0,0,,,,0.347,0.000,41.020,
73,93.570,9,0,0,172.357,171.012,174.931,176.431,181.031,211.281,0,0,0,,,,78.787,77.442,117.711,NULL H D 
74,93.610,0,7,7,114.935,112.680,117.509,119.009,127.109,189.720,0,0,0,,,,21.325,19.070,96.110,C D CD 
75,94.400,0,7,7,114.935,112.680,117.509,119.009,127.109,189.720,0,0,0,,,,20.535,18.280,95.320,C D CD 
76,95.630,0,8,1,95.630,95.630,96.321,97.821,105.921,149.050,0,0,0,,,,0.000,0.000,53.420,
77,95.640,0,2,7,114.935,112.680,117.509,119.009,127.109,138.140,0,0,0,,,,19.295,17.040,42.500,C D CD 
78,101.070,0,5,5,203.096,201.751,205.669,207.169,217.169,266.650,0,1,0,,102.026,100.681,102.026,100.681,165.580,NULL H C D CD 
79,101.990,0,6,7,114.935,112.680,117.509,119.009,127.109,177.737,0,0,0,,,,12.945,10.690,75.747,C D CD 
80,108.210,0,3,7,114.935,112.680,117.509,119.009,127.109,151.123,0,0,0,,,,6.725,4.470,42.913,
81,108.820,0,7,7,114.935,112.680,117.509,119.009,127.109,189.720,0,0,0,,,,6.115,3.860,80.900,
82,112.150,0,5,7,114.935,112.680,117.509,119.009,127.109,164.754,0,0,0,,,,2.785,0.530,52.604,
83,112.150,0,5,7,114.935,112.680,117.509,119.009,127.109,164.754,0,0,0,,,,2.785,0.530,52.604,
84,116.440,0,4,5,203.096,201.751,205.669,207.169,217.169,252.666,0,0,0,,,,86.656,85.311,136.226,NULL H C D CD 
85,124.430,0,5,1,223.337,221.992,225.911,227.411,236.511,277.275,0,1,0,,98.907,97.562,98.907,97.562,152.845,NULL H C D CD 
86,124.920,0,7,5,203.096,201.751,205.669,207.169,217.169,281.281,0,0,0,,,,78.176,76.831,156.361,NULL H C D CD 
87,129.810,0,9,5,203.096,201.751,205.669,207.169,217.169,314.046,0,0,0,,,,73.286,71.941,184.236,NULL H C D CD 
88,130.450,0,9,5,203.096,201.751,205.669,207.169,217.169,314.046,0,0,0,,,,72.646,71.301,183.596,NULL H C D CD 
89,131.680,0,5,1,223.337,221.992,225.911,227.411,236.511,277.275,0,0,0,,,,91.657,90.312,145.595,NULL H C D CD 
90,131.740,0,1,1,223.337,221.992,225.911,227.411,236.511,245.894,0,0,0,,,,91.597,90.252,114.154,NULL H C D CD 
91,133.690,0,9,3,190.748,188.493,193.322,194.822,204.822,286.546,0,1,0,,57.058,54.803,57.058,54.803,152.856,NULL 
92,134.340,0,2,7,206.099,203.843,208.672,210.172,214.772,233.121,0,1,0,,71.759,69.503,71.759,69.503,98.781,NULL 
93,134.910,0,5,3,190.748,188.493,193.322,194.822,204.822,253.302,0,0,0,,,,55.838,53.583,118.392,NULL 
94,136.720,0,3,3,190.748,188.493,193.322,194.822,204.822,227.836,0,0,0,,,,54.028,51.773,91.116,NULL 
95,138.820,0,9,1,223.337,221.992,225.911,227.411,236.511,328.451,0,0,0,,,,84.517,83.172,189.631,NULL H C D CD 
96,139.100,0,7,5,203.096,201.751,205.669,207.169,217.169,281.281,0,0,0,,,,63.996,62.651,142.181,NULL H C D CD 
97,139.480,0,4,5,203.096,201.751,205.669,207.169,217.169,252.666,0,0,0,,,,63.616,62.271,113.186,NULL H C D CD 
98,139.750,0,5,5,203.096,201.751,205.669,207.169,217.169,266.650,0,0,0,,,,63.346,62.001,126.900,NULL H C D CD 
99,140.530,0,3,5,203.096,201.751,205.669,207.169,217.169,240.183,0,0,0,,,,62.566,61.221,99.653,NULL H C D CD 
100,143.100,0,3,5,203.096,201.751,205.669,207.169,217.169,240.183,0,0,0,,,,59.996,58.651,97.083,NULL H C D CD 
101,143.770,8,5,6,251.978,249.723,254.552,256.052,260.652,272.950,0,0,0,,,,108.208,105.953,129.180,NULL 
102,144.640,0,5,5,203.096,201.751,205.669,207.169,217.169,266.650,0,0,0,,,,58.456,57.111,122.010,NULL H C D CD 
103,147.350,0,7,1,223.337,221.992,225.911,227.411,236.511,305.742,0,0,0,,,,75.987,74.642,158.392,NULL H C D CD 
104,149.750,0,3,3,190.748,188.493,193.322,194.822,204.822,227.836,0,0,0,,,,40.998,38.743,78.086,NULL 
105,151.870,0,8,3,190.748,188.493,193.322,194.822,204.822,269.701,0,0,0,,,,38.878,36.623,117.831,NULL 
106,152.780,0,4,3,190.748,188.493,193.322,194.822,204.822,240.819,0,0,0,,,,37.968,35.713,88.039,NULL 
107,153.880,0,8,5,203.096,201.751,205.669,207.169,217.169,293.764,0,0,0,,,,49.216,47.871,139.884,NULL H C D CD 
108,157.130,0,4,5,203.096,201.751,205.669,207.169,217.169,252.666,0,0,0,,,,45.966,44.621,95.536,NULL H C D CD 
109,159.030,4,0,4,168.474,166.219,171.048,172.548,177.148,190.515,1,1,0,,9.444,7.189,9.444,7.189,31.485,
110,160.760,1,4,1,241.799,241.299,244.394,245.894,252.494,264.792,1,1,0,,81.039,80.539,81.039,80.539,104.032,C D CD 
111,161.660,0,2,7,206.099,203.843,208.672,210.172,214.772,233.121,0,0,0,,,,44.439,42.183,71.461,NULL 
112,163.540,0,8,3,190.748,188.493,193.322,194.822,204.822,269.701,0,0,0,,,,27.208,24.953,106.161,NULL 
113,167.900,0,6,1,223.337,221.992,225.911,227.411,236.511,293.259,0,0,0,,,,55.437,54.092,125.359,NULL H C D CD 
114,171.120,0,5,3,190.748,188.493,193.322,194.822,204.822,253.302,0,0,0,,,,19.628,17.373,82.182,NULL 
115,171.610,0,5,3,190.748,188.493,193.322,194.822,204.822,253.302,0,0,0,,,,19.138,16.883,81.692,NULL 
116,172.120,9,7,2,455.530,454.186,458.104,459.604,464.204,489.570,0,0,0,,,,283.410,282.066,317.450,NULL H C D HD CD 
117,174.240,9,0,0,174.240,174.240,174.931,176.431,181.031,211.281,0,0,0,,,,0.000,0.000,37.041,D 
118,176.440,0,2,3,190.748,188.493,193.322,194.822,204.822,215.853,0,0,0,,,,14.308,12.053,39.413,NULL 
119,176.500,0,9,3,190.748,188.493,193.322,194.822,204.822,286.546,0,0,0,,,,14.248,11.993,110.046,NULL 
120,177.580,0,1,5,203.096,201.751,205.669,207.169,217.169,226.552,0,0,0,,,,25.516,24.171,48.972,NULL H C D CD 
121,181.180,0,4,5,203.096,201.751,205.669,207.169,217.169,252.666,0,0,0,,,,21.916,20.571,71.486,NULL H C D CD 
122,181.620,0,2,7,206.099,203.843,208.672,210.172,214.772,233.121,0,0,0,,,,24.479,22.223,51.501,NULL 
123,182.190,0,4,5,203.096,201.751,205.669,207.169,217.169,252.666,0,0,0,,,,20.906,19.561,70.476,NULL H C D CD 
124,184.090,0,9,3,190.748,188.493,193.322,194.822,204.822,286.546,0,0,0,,,,6.658,4.403,102.456,NULL 
125,184.260,0,7,1,223.337,221.992,225.911,227.411,236.511,305.742,0,0,0,,,,39.077,37.732,121.482,NULL H C D CD 
126,185.700,0,3,3,190.748,188.493,193.322,194.822,204.822,227.836,0,0,0,,,,5.048,2.793,42.136,NULL 
127,189.010,0,5,3,190.748,189.010,193.322,194.822,204.822,253.302,0,0,0,,,,1.738,0.000,64.292,NULL 
128,189.530,0,4,3,190.748,189.530,193.322,194.822,204.822,240.819,0,0,0,,,,1.218,0.000,51.289,NULL 
129,189.830,8,5,0,1153.382,1152.882,1155.977,1157.477,1162.077,1174.375,0,1,0,,963.552,963.052,963.552,963.052,984.545,NULL H C D CD 
130,189.880,6,0,0,837.815,835.560,847.650,849.150,853.750,882.085,1,1,0,,647.935,645.680,647.935,645.680,692.205,NULL H C D CD 
131,191.390,5,4,0,302.670,302.170,311.050,312.550,317.150,326.533,1,1,0,,111.280,110.780,111.280,110.780,135.143,NULL H C D CD 
132,195.770,0,6,1,223.337,221.992,225.911,227.411,236.511,293.259,0,0,0,,,,27.567,26.222,97.489,NULL H C D CD 
133,196.010,0,1,1,223.337,221.992,225.911,227.411,236.511,245.894,0,0,0,,,,27.327,25.982,49.884,NULL H C D CD 
134,196.120,0,8,3,196.120,196.120,193.322,194.822,204.822,269.701,0,0,0,,,,0.000,0.000,73.581,
135,202.000,0,2,7,206.099,203.843,208.672,210.172,214.772,233.121,0,0,0,,,,4.099,1.843,31.121,
136,203.640,0,7,1,223.337,221.992,225.911,227.411,236.511,305.742,0,0,0,,,,19.697,18.352,102.102,NULL H C D CD 
137,209.070,4,2,2,283.097,281.752,285.671,287.171,291.771,302.802,1,1,0,,74.027,72.682,74.027,72.682,93.732,NULL H 
138,209.270,0,2,7,209.270,209.270,208.672,210.172,214.772,233.121,0,0,0,,,,0.000,0.000,23.851,
139,211.380,0,1,1,223.337,221.992,225.911,227.411,236.511,245.894,0,0,0,,,,11.957,10.612,34.514,NULL H C D CD 
140,211.900,0,3,3,330.237,328.892,332.811,334.311,344.311,375.034,0,1,0,,118.337,116.992,118.337,116.992,163.134,NULL H C D CD 
141,215.990,0,2,7,215.990,215.990,215.990,217.490,222.090,233.121,0,1,0,,0.000,0.000,0.000,0.000,17.131,
142,218.880,0,5,1,223.337,221.992,225.911,227.411,236.511,277.275,0,0,0,,,,4.457,3.112,58.395,C D CD 
143,221.650,0,4,1,223.337,221.992,225.911,227.411,236.511,264.792,0,0,0,,,,1.687,0.342,43.142,C D CD 
144,227.780,0,7,7,302.482,301.138,305.056,306.556,316.556,412.487,0,1,0,,74.702,73.358,74.702,73.358,184.707,NULL H C D CD 
145,230.190,6,0,4,290.692,290.192,297.540,299.040,303.640,318.992,0,1,0,,60.502,60.002,60.502,60.002,88.802,NULL C D CD 
146,230.250,0,3,7,302.482,301.138,305.056,306.556,316.556,370.889,0,0,0,,,,72.232,70.888,140.639,NULL H C D CD 
147,231.040,0,8,7,302.482,301.138,305.056,306.556,316.556,428.470,0,0,0,,,,71.442,70.098,197.430,NULL H C D CD 
148,231.130,0,2,7,302.482,301.138,305.056,306.556,316.556,358.906,0,0,0,,,,71.352,70.008,127.776,NULL H C D CD 
149,232.790,0,7,5,429.278,427.300,431.852,433.352,443.352,533.757,0,1,0,,196.488,194.510,196.488,194.510,300.967,NULL H C D HD CD 
150,234.310,0,5,1,234.310,234.310,225.911,227.411,236.511,277.275,0,0,0,,,,0.000,0.000,42.965,
151,234.440,0,2,5,429.278,427.300,431.852,433.352,443.352,476.176,0,0,0,,,,194.838,192.860,241.736,NULL H C D HD CD 
152,238.150,0,2,5,429.278,427.300,431.852,433.352,443.352,476.176,0,0,0,,,,191.128,189.150,238.026,NULL H D HD 
153,241.200,0,9,7,302.482,301.138,305.056,306.556,316.556,442.453,0,0,0,,,,61.282,59.938,201.253,NULL H 
154,242.830,0,8,7,302.482,301.138,305.056,306.556,316.556,428.470,0,0,0,,,,59.652,58.308,185.640,NULL H 
155,245.490,2,4,5,472.082,471.582,474.676,476.176,482.776,504.643,1,1,0,,226.592,226.092,226.592,226.092,259.153,NULL H C D CD 
156,246.290,0,9,7,302.482,301.138,305.056,306.556,316.556,442.453,0,0,0,,,,56.192,54.848,196.163,NULL H 
157,246.340,0,1,5,429.278,427.300,431.852,433.352,443.352,460.193,0,0,0,,,,182.938,180.960,213.853,NULL H D HD 
158,247.050,0,4,5,429.278,427.300,431.852,433.352,443.352,504.643,0,0,0,,,,182.228,180.250,257.593,NULL H D HD 
159,250.500,0,3,7,302.482,301.138,305.056,306.556,316.556,370.889,0,0,0,,,,51.982,50.638,120.389,NULL H 
160,251.600,0,1,7,302.482,301.138,305.056,306.556,316.556,342.923,0,0,0,,,,50.882,49.538,91.323,NULL H 
161,252.740,0,8,7,302.482,301.138,305.056,306.556,316.556,428.470,0,0,0,,,,49.742,48.398,175.730,NULL H 
162,255.850,9,0,2,455.530,454.186,458.104,459.604,464.204,557.173,0,0,0,,,,199.680,198.336,301.323,NULL H C D CD 
163,256.960,0,9,3,330.237,328.892,332.811,334.311,344.311,444.450,0,0,0,,,,73.277,71.932,187.490,NULL H D 
164,257.550,0,5,5,429.278,427.300,431.852,433.352,443.352,518.626,0,0,0,,,,171.728,169.750,261.076,NULL H D HD 
165,261.360,0,9,7,302.482,301.138,305.056,306.556,316.556,442.453,0,0,0,,,,41.122,39.778,181.093,NULL H 
166,266.170,0,5,7,302.482,301.138,305.056,306.556,316.556,388.520,0,0,0,,,,36.312,34.968,122.350,NULL H 
167,267.150,1,9,7,338.829,338.329,341.423,342.923,349.523,442.453,1,1,0,,71.679,71.179,71.679,71.179,175.303,
168,268.630,0,6,7,302.482,301.138,305.056,306.556,316.556,400.503,0,0,0,,,,33.852,32.508,131.873,NULL H 
169,269.620,5,9,1,273.181,272.681,275.775,277.275,283.875,328.451,1,1,0,,3.561,3.061,3.561,3.061,58.831,NULL C D CD 
170,270.040,6,0,2,270.040,270.040,270.040,271.540,276.140,316.433,0,1,0,,0.000,0.000,0.000,0.000,46.393,
171,272.490,0,2,3,330.237,328.892,332.811,334.311,344.311,363.051,0,0,0,,,,57.747,56.402,90.561,NULL H D 
172,274.170,0,8,3,330.237,328.892,332.811,334.311,344.311,431.967,0,0,0,,,,56.067,54.722,157.797,NULL H D 
173,276.800,0,1,7,302.482,301.138,305.056,306.556,316.556,342.923,0,0,0,,,,25.682,24.338,66.123,NULL H 
174,279.050,7,2,4,335.870,333.615,338.444,339.944,344.544,358.896,1,1,0,,56.820,54.565,56.820,54.565,79.846,NULL H 
175,280.140,0,8,7,302.482,301.138,305.056,306.556,316.556,428.470,0,0,0,,,,22.342,20.998,148.330,NULL H 
176,283.890,0,9,7,302.482,301.138,305.056,306.556,316.556,442.453,0,0,0,,,,18.592,17.248,158.563,NULL H 
177,285.010,7,0,4,335.870,333.615,338.444,339.944,344.544,372.527,0,0,0,,,,50.860,48.605,87.517,NULL 
178,285.150,0,4,5,429.278,427.300,431.852,433.352,443.352,504.643,0,0,0,,,,144.128,142.150,219.493,NULL H D HD 
179,285.360,0,3,5,429.278,427.300,431.852,433.352,443.352,492.159,0,0,0,,,,143.918,141.940,206.799,NULL H D HD 
180,285.540,0,2,5,429.278,427.300,431.852,433.352,443.352,476.176,0,0,0,,,,143.738,141.760,190.636,NULL H D HD 
181,286.030,0,2,5,429.278,427.300,431.852,433.352,443.352,476.176,0,0,0,,,,143.248,141.270,190.146,NULL H D HD 
182,289.380,0,4,5,429.278,427.300,431.852,433.352,443.352,504.643,0,0,0,,,,139.898,137.920,215.263,NULL H D HD 
183,289.560,0,5,5,429.278,427.300,431.852,433.352,443.352,518.626,0,0,0,,,,139.718,137.740,229.066,NULL H D HD 
184,291.150,0,4,5,429.278,427.300,431.852,433.352,443.352,504.643,0,0,0,,,,138.128,136.150,213.493,NULL H D HD 
185,291.220,9,1,0,1139.420,1138.075,1141.994,1143.494,1148.094,1190.343,0,1,0,,848.200,846.855,848.200,846.855,899.123,NULL H C D HD CD 
186,291.250,0,3,5,429.278,427.300,431.852,433.352,443.352,492.159,0,0,0,,,,138.028,136.050,200.909,NULL H D HD 
187,291.610,0,7,5,429.278,427.300,431.852,433.352,443.352,533.757,0,0,0,,,,137.668,135.690,242.147,NULL H D HD 
188,292.320,0,4,3,330.237,328.892,332.811,334.311,344.311,387.517,0,0,0,,,,37.917,36.572,95.197,NULL H D 
189,293.260,0,4,3,330.237,328.892,332.811,334.311,344.311,387.517,0,0,0,,,,36.977,35.632,94.257,NULL H D 
190,293.410,0,8,3,330.237,328.892,332.811,334.311,344.311,431.967,0,0,0,,,,36.827,35.482,138.557,NULL H D 
191,293.510,0,5,3,330.237,328.892,332.811,334.311,344.311,401.000,0,0,0,,,,36.727,35.382,107.490,NULL H D 
192,294.670,3,9,7,366.795,366.295,369.389,370.889,377.489,442.453,1,1,0,,72.125,71.625,72.125,71.625,147.783,
193,297.540,0,5,5,429.278,427.300,431.852,433.352,443.352,518.626,0,0,0,,,,131.738,129.760,221.086,NULL H D HD 
194,299.400,0,1,7,461.831,459.576,464.405,465.905,475.905,552.043,0,0,1,333.540,,,162.431,160.176,252.643,NULL H D 
195,299.730,0,4,3,330.237,328.892,332.811,334.311,344.311,387.517,0,0,0,,,,30.507,29.162,87.787,NULL H D 
196,300.490,0,1,1,356.440,355.095,359.014,360.514,370.514,379.897,0,1,0,,55.950,54.605,55.950,54.605,79.407,NULL H D 
197,300.500,0,1,1,356.440,355.095,359.014,360.514,370.514,379.897,0,0,0,,,,55.940,54.595,79.397,NULL H D 
198,301.940,5,0,0,302.670,302.170,311.050,312.550,317.150,342.501,0,0,0,,,,0.730,0.230,40.561,
199,302.820,0,4,1,356.440,355.095,359.014,360.514,370.514,430.446,0,0,0,,,,53.620,52.275,127.626,NULL H D 
200,303.480,0,5,1,356.440,355.095,359.014,360.514,370.514,442.929,0,0,0,,,,52.960,51.615,139.449,NULL H D 
201,304.330,0,9,3,330.237,328.892,332.811,334.311,344.311,444.450,0,0,0,,,,25.907,24.562,140.120,NULL H D 
202,306.750,0,6,3,330.237,328.892,332.811,334.311,344.311,417.836,0,0,0,,,,23.487,22.142,111.086,NULL H D 
203,307.860,0,4,3,330.237,328.892,332.811,334.311,344.311,387.517,0,0,0,,,,22.377,21.032,79.657,NULL H D 
204,311.050,0,2,1,356.440,355.095,359.014,360.514,370.514,401.980,0,0,0,,,,45.390,44.045,90.930,NULL H D 
