Index,T arrival,Origin,Dest,Assignment,T end wait AP,T end wait CP,T door opening,T door opened,T door close,T depart,Reg dir,Reg car-dir,Re-Reg,T Re-Reg,Reg AP T,Reg CP T,Wait AP T,Wait CP T,Srvc T,Rejection
123,221.320,3,6,0,230.757,230.257,233.352,234.852,241.452,264.466,0,1,0,,9.437,8.937,9.437,8.937,43.146,
124,224.700,0,4,7,258.357,257.857,260.952,262.452,269.052,282.420,0,1,0,,33.657,33.157,33.657,33.157,57.720,NULL H D 
125,224.970,3,1,4,246.140,245.640,248.735,250.235,254.835,265.866,0,0,0,,,,21.170,20.670,40.896,C 
126,225.370,5,0,4,225.370,225.370,222.768,224.268,228.868,281.849,0,0,0,,,,0.000,0.000,56.479,
127,226.130,8,0,1,295.189,296.759,299.853,301.353,306.453,378.332,1,1,0,,69.059,70.629,69.059,70.629,152.202,H D HC HD 
128,228.910,0,5,7,258.357,257.857,260.952,262.452,269.052,298.403,0,0,0,,,,29.447,28.947,69.493,NULL H D 
129,233.730,8,0,1,295.189,296.759,299.853,301.353,306.453,378.332,0,0,0,,,,61.459,63.029,144.602,H D HC HD 
130,236.510,7,8,3,292.469,290.491,295.043,296.543,303.143,312.526,1,1,0,,55.959,53.981,55.959,53.981,76.016,
131,238.110,6,1,0,291.654,290.309,294.228,295.728,300.328,340.973,1,1,0,,53.544,52.199,53.544,52.199,102.863,NULL H HC 
132,238.180,1,0,2,243.602,243.102,246.196,247.696,252.296,261.680,0,0,0,,,,5.422,4.922,23.500,
133,238.760,0,7,2,257.585,257.085,260.180,261.680,268.780,324.175,0,0,0,,,,18.825,18.325,85.415,C 
134,242.980,8,1,1,295.189,296.759,299.853,301.353,306.453,362.349,0,0,0,,,,52.209,53.779,119.369,H D HC HD 
135,243.650,9,0,3,320.414,319.914,323.009,324.509,331.109,378.310,1,1,0,,76.764,76.264,76.764,76.264,134.660,C D CD 
136,244.600,8,4,1,295.189,296.759,299.853,301.353,306.453,347.450,0,0,0,,,,50.589,52.159,102.850,H D HC HD 
137,245.220,3,8,6,279.264,276.751,281.838,283.338,293.020,326.307,0,1,0,,34.044,31.531,34.044,31.531,81.087,NULL C 
138,245.770,8,0,1,295.189,296.759,299.853,301.353,306.453,378.332,0,0,0,,,,49.419,50.989,132.562,H D HC HD 
139,246.390,2,0,5,269.877,268.532,272.451,273.951,280.551,296.855,0,0,0,,,,23.487,22.142,50.465,C 
140,248.800,5,0,6,352.184,349.671,354.758,356.258,360.858,390.209,1,1,0,,103.384,100.871,103.384,100.871,141.409,NULL H C D HC CD 
141,249.490,3,5,6,279.264,276.751,281.838,283.338,293.020,311.409,0,0,0,,,,29.774,27.261,61.919,NULL C 
142,250.700,8,7,4,316.756,314.501,319.330,320.830,325.430,334.813,0,1,0,,66.056,63.801,66.056,63.801,84.113,NULL C D CD 
143,252.010,5,0,6,352.184,349.671,354.758,356.258,360.858,390.209,0,0,0,,,,100.174,97.661,138.199,NULL H C D HC CD 
144,253.360,1,0,6,370.152,367.639,372.725,374.225,380.825,390.209,0,1,0,,116.792,114.279,116.792,114.279,136.849,C D CD 
145,256.820,4,2,5,256.820,256.820,256.820,258.320,262.920,273.951,0,1,0,,0.000,0.000,0.000,0.000,17.131,
146,258.100,8,0,0,274.023,272.678,276.597,278.097,284.697,352.956,0,1,0,,15.923,14.578,15.923,14.578,94.856,
147,258.860,3,7,2,289.720,288.375,292.294,293.794,298.394,324.175,0,1,0,,30.860,29.515,30.860,29.515,65.315,C D CD 
148,261.390,3,6,2,289.720,288.375,292.294,293.794,298.394,310.692,0,0,0,,,,28.330,26.985,49.302,C D CD 
149,263.140,2,0,5,269.877,268.532,272.451,273.951,280.551,296.855,0,0,0,,,,6.737,5.392,33.715,C 
150,264.680,4,7,1,400.664,398.151,403.238,404.738,409.338,421.636,1,1,0,,135.984,133.471,135.984,133.471,156.956,NULL C D HC CD 
151,265.020,5,0,6,352.184,349.671,354.758,356.258,360.858,390.209,0,0,0,,,,87.164,84.651,125.189,NULL H C D HC CD 
152,265.040,8,5,0,274.023,272.678,276.597,278.097,284.697,309.711,0,0,0,,,,8.983,7.638,44.671,
153,265.360,8,0,0,274.023,272.678,276.597,278.097,284.697,352.956,0,0,0,,,,8.663,7.318,87.596,
154,265.880,4,0,4,346.137,344.159,348.711,350.211,354.811,381.473,0,1,0,,80.257,78.279,80.257,78.279,115.593,NULL D 
155,266.520,7,0,1,311.742,311.242,314.336,315.836,320.436,378.332,1,1,0,,45.222,44.722,45.222,44.722,111.812,C 
156,269.190,8,0,0,274.023,272.678,276.597,278.097,284.697,352.956,0,0,0,,,,4.833,3.488,83.766,
157,271.910,4,9,3,274.774,274.226,278.145,279.645,284.245,324.509,0,1,0,,2.864,2.316,2.864,2.316,52.599,
158,272.470,4,6,7,278.346,275.833,280.920,282.420,289.020,310.386,0,1,0,,5.876,3.363,5.876,3.363,37.916,C D CD 
159,275.090,6,0,2,336.063,335.563,338.658,340.158,344.758,360.110,0,1,0,,60.973,60.473,60.973,60.473,85.020,NULL C D HC CD 
160,276.150,3,6,2,289.720,288.375,292.294,293.794,298.394,310.692,0,0,0,,,,13.570,12.225,34.542,C D CD 
161,279.110,4,7,3,279.110,279.110,278.145,279.645,284.245,296.543,0,0,0,,,,0.000,0.000,17.433,
162,282.970,8,0,4,316.756,314.501,319.330,320.830,325.430,381.473,0,0,0,,,,33.786,31.531,98.503,NULL C D CD 
163,286.250,4,8,4,477.863,477.363,480.457,481.957,488.557,545.560,0,1,0,,191.613,191.113,191.613,191.113,259.310,NULL H C D HC HD CD 
164,289.040,9,1,6,334.196,333.696,336.790,338.290,342.890,374.225,0,1,0,,45.156,44.656,45.156,44.656,85.185,H D HD 
165,289.920,8,1,3,336.398,335.898,338.992,340.492,345.092,365.827,0,1,0,,46.478,45.978,46.478,45.978,75.907,NULL C D HC CD 
166,290.150,2,8,5,308.412,307.067,310.986,312.486,317.086,338.821,0,0,0,,,,18.262,16.917,48.671,
167,291.970,5,3,0,305.616,305.116,308.211,309.711,316.311,327.342,0,1,0,,13.646,13.146,13.646,13.146,35.372,NULL C 
168,292.950,8,7,4,316.756,314.501,319.330,320.830,325.430,334.813,0,0,0,,,,23.806,21.551,41.863,NULL D 
169,296.540,0,8,1,374.237,373.737,376.832,378.332,384.932,437.619,1,1,0,,77.697,77.197,77.697,77.197,141.079,NULL H C D CD 
170,298.900,4,8,5,361.601,361.101,364.195,365.695,370.295,383.663,0,1,0,,62.701,62.201,62.701,62.201,84.763,NULL H C 
171,299.900,8,0,1,299.900,299.900,299.853,301.353,306.453,378.332,0,0,0,,,,0.000,0.000,78.432,
172,306.390,2,7,7,371.175,368.662,373.748,375.248,379.848,396.200,0,1,0,,64.785,62.272,64.785,62.272,89.810,NULL C D CD 
173,308.690,1,0,1,358.275,356.296,360.849,362.349,368.949,378.332,0,1,0,,49.585,47.606,49.585,47.606,69.642,H C D HD CD 
174,309.200,5,0,0,309.200,309.200,308.211,309.711,316.311,352.956,0,0,0,,,,0.000,0.000,43.756,C 
175,310.390,2,0,4,360.267,360.424,364.342,365.842,370.442,381.473,1,1,0,,49.877,50.034,49.877,50.034,71.083,NULL H 
176,310.790,9,8,7,327.642,327.142,330.237,331.737,336.337,345.720,0,1,0,,16.852,16.352,16.852,16.352,34.930,C D CD 
177,310.810,6,0,1,325.725,325.225,328.319,329.819,336.419,378.332,0,1,0,,14.915,14.415,14.915,14.415,67.522,NULL C 
178,315.200,7,6,1,315.200,315.200,314.336,315.836,320.436,329.819,0,0,0,,,,0.000,0.000,14.619,
179,317.760,0,1,6,386.114,385.614,388.709,390.209,396.809,406.192,0,1,0,,68.354,67.854,68.354,67.854,88.432,C D CD 
180,322.240,7,0,2,322.240,322.240,322.675,324.175,330.775,360.110,1,1,0,,0.000,0.000,0.000,0.000,37.870,
181,324.880,0,7,3,374.216,373.716,376.810,378.310,384.910,412.246,0,1,0,,49.336,48.836,49.336,48.836,87.366,NULL H 
182,326.900,8,1,3,336.398,335.898,338.992,340.492,345.092,365.827,0,0,0,,,,9.498,8.998,38.927,NULL 
183,331.930,3,6,0,450.777,448.799,453.351,454.851,459.451,484.465,0,1,0,,118.847,116.869,118.847,116.869,152.535,NULL C D HC CD 
184,333.220,4,0,0,525.784,524.440,528.358,529.858,534.458,588.291,0,1,0,,192.564,191.220,192.564,191.220,255.071,NULL H C D HC HD CD 
185,334.560,1,3,0,398.763,398.005,401.924,403.424,408.024,419.055,0,1,0,,64.203,63.445,64.203,63.445,84.495,NULL H C HC 
186,334.920,3,0,0,414.981,413.636,417.555,419.055,425.655,437.953,1,1,0,,80.061,78.716,80.061,78.716,103.033,C 
187,336.010,4,6,0,464.740,464.240,467.334,468.834,473.434,484.465,0,1,0,,128.730,128.230,128.730,128.230,148.455,NULL H C D HD 
