Car,Type,T begin run,T decel,T reach AP,T end run,Origin,Dest,Pax in run,Changed target,T opened,Deboard,Board,T dwelled,Extra dwell,T closed,T released
3,N,621.276,625.022,627.000,629.574,5,8,2,0,631.074,1,0,633.674,0,636.174
2,N,625.041,627.329,627.829,630.424,4,3,1,0,631.924,0,3,636.524,0,639.024
2,N,639.024,642.136,643.481,646.055,3,1,4,0,647.555,2,1,654.155,0,656.655
3,N,636.174,638.462,638.962,641.557,8,9,1,0,643.057,1,0,660.768,0,663.268
2,N,656.655,658.943,659.443,662.038,1,0,3,0,663.538,3,0,668.138,0,670.638
2,R,670.638,672.926,673.426,676.021,0,-1,0,2
3,R,663.268,671.791,674.046,676.620,9,1,0,2
3,N,676.620,678.909,679.409,682.003,1,0,0,0,683.503,0,16,693.503,0,696.003
2,R,696.003,702.705,704.049,706.623,-1,1,0,2
3,N,696.003,699.116,700.460,703.034,0,2,16,0,704.534,5,0,709.134,0,711.634
2,R,711.634,716.688,717.188,719.782,1,2,0,2
3,N,711.634,713.923,714.423,717.017,2,3,11,0,718.517,2,0,721.617,0,724.117
2,R,724.117,729.171,729.671,732.265,2,3,0,2
3,N,724.117,726.406,726.906,729.500,3,4,9,0,731.000,1,1,737.600,0,740.100
2,R,735.040,737.329,736.049,740.423,3,2,0,2
2,R,740.423,743.389,743.889,746.483,2,3,0,2
2,R,746.483,748.772,749.272,751.866,3,4,0,2
3,N,740.100,742.389,742.889,745.483,4,5,9,0,746.983,3,1,753.583,0,756.083
2,R,756.083,761.137,761.637,764.232,4,5,0,2
3,N,756.083,758.372,758.872,761.467,5,6,7,0,762.967,2,0,766.067,0,768.567
2,R,768.567,773.620,774.120,776.715,5,6,0,2
3,N,768.567,770.855,771.355,773.950,6,7,5,0,775.450,3,1,782.050,0,784.550
3,N,784.550,786.838,787.338,789.933,7,8,3,0,791.433,2,0,794.533,0,797.033
2,N,784.550,789.603,790.103,792.698,6,7,0,0,794.198,0,2,798.798,0,801.298
2,N,801.298,805.579,808.092,810.665,7,3,2,0,812.165,0,2,816.765,0,819.265
2,N,819.265,821.554,822.054,824.649,3,2,4,0,826.149,1,0,828.749,0,831.249
2,N,831.249,833.537,834.037,836.632,2,1,3,0,838.132,1,0,840.732,0,843.232
3,N,797.033,799.321,799.821,802.416,8,9,1,0,803.916,1,0,848.846,0,851.346
2,N,843.232,845.520,846.020,848.615,1,0,2,0,850.115,2,0,854.715,0,857.215
2,R,857.215,859.503,860.003,862.598,0,-1,0,2
3,R,851.346,859.869,862.124,864.698,9,1,0,2
3,N,864.698,866.987,867.487,870.081,1,0,0,0,871.581,0,15,881.081,0,883.581
3,N,883.581,885.870,886.370,888.964,0,1,15,0,890.464,8,0,896.564,0,899.064
3,N,899.064,902.177,903.521,906.095,1,3,7,0,907.595,3,0,911.195,0,913.695
3,N,913.695,915.984,916.484,919.078,3,4,4,0,920.578,1,0,923.178,0,925.678
3,N,925.678,927.967,928.467,931.061,4,5,3,0,932.561,1,0,935.161,0,937.661
3,N,937.661,941.408,943.386,945.960,5,8,2,0,947.460,2,0,950.560,0,953.060
3,R,953.060,960.583,962.838,965.412,8,1,0,2
